"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_14\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_14\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_14\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_14\Memoria\Bytes disponibles"	"\\GI-AN-B3_14\Memoria\Bytes de caché"	"\\GI-AN-B3_14\Memoria\Páginas/s"	"\\GI-AN-B3_14\Memoria\Errores de página/s"	"\\GI-AN-B3_14\Procesador(_Total)\% de tiempo de procesador"
"10/07/2022 10:12:16.131"	" "	" "	" "	" "	" "	"1000000000"	"100000"	" "	" "	"16013979648"	"37810176"	" "	" "	" "
"10/07/2022 10:12:17.132"	"99.373234209069651"	"0.00019997632280338009"	"2.0162825648872142"	"0.00010009008107296567"	"4096"	"1000000000"	"100000"	"0"	"0"	"16015593472"	"35999744"	"0"	"150.21305108409746"	"0.011838598309965587"
"10/07/2022 10:12:18.139"	"76.298945381447581"	"1.7452093581331372"	"894.09207977904521"	"0.0019517202637671436"	"106627.83573806881"	"1000000000"	"100000"	"116962.32749748828"	"0"	"16015429632"	"39378944"	"9665.3239256913439"	"18751.125349061975"	"34.095644618408507"
"10/07/2022 10:12:19.128"	"100.1510760375607"	"0.00060673107454095739"	"5.0562610239003511"	"0.0001199797766707986"	"11468.799999999999"	"1000000000"	"100000"	"0"	"0"	"16014938112"	"39378944"	"0"	"107.19273370668745"	"0.45818308312417511"
"10/07/2022 10:12:20.128"	"99.958804613883245"	"0.0049994400627129763"	"1.9998960657018743"	"0.0025000064160308382"	"4096"	"1000000000"	"100000"	"0"	"0"	"16017899520"	"36417536"	"0"	"0"	"0.01119874574048163"
"10/07/2022 10:12:21.136"	"92.027310882660089"	"0.61000790181106335"	"356.33672707125322"	"0.0017116996254417705"	"86961.559888579388"	"1000000000"	"100000"	"36709.630958226269"	"0"	"16021528576"	"36433920"	"2636.296231479801"	"6022.9840107753889"	"6.935328242819871"
"10/07/2022 10:12:22.147"	"99.834666438947565"	"0.006226694372491532"	"6.9186438023150769"	"0.00089998581140608963"	"11702.857142857143"	"1000000000"	"100000"	"0"	"0"	"16021348352"	"36433920"	"0"	"91.919124802186019"	"0"
"10/07/2022 10:12:23.128"	"99.233755507646791"	"0.00020395387012156366"	"2.0395972877709565"	"9.9929680302015403e-005"	"6144"	"1000000000"	"100000"	"0"	"0"	"16021348352"	"36433920"	"0"	"6.1187918633128691"	"0"
"10/07/2022 10:12:24.128"	"99.905059446585071"	"0.0051994826514761778"	"4.9995781815615628"	"0.0010400385988415214"	"15564.799999999999"	"1000000000"	"100000"	"0"	"0"	"16021250048"	"36433920"	"0"	"35.996962907243251"	"0.0099490100734955789"
"10/07/2022 10:12:25.140"	"74.572958042225437"	"0.77571685139385482"	"664.91759994903464"	"0.0011665673983714158"	"87908.802377414555"	"1000000000"	"100000"	"77978.137434736258"	"0"	"16008335360"	"49819648"	"6104.7932393537667"	"9409.6214292936183"	"13.545759142832381"
"10/07/2022 10:12:26.139"	"54.562032471990854"	"3.1064777838496784"	"677.68351162217152"	"0.0045846383322083392"	"93403.320531757752"	"1000000000"	"100000"	"75125.771857081199"	"0"	"16007172096"	"50851840"	"5994.0455946729144"	"10851.945272519884"	"17.897978057085208"
"10/07/2022 10:12:27.130"	"76.526416170096823"	"0.88550049699030742"	"508.53740120587344"	"0.0017410714413016485"	"86958.730158730163"	"1000000000"	"100000"	"63722.561578880421"	"0"	"16017092608"	"41578496"	"3460.8795359844166"	"8114.4003581302268"	"14.067348493640042"
"10/07/2022 10:12:28.136"	"78.188737104027553"	"0.73243228654564241"	"679.94089165734692"	"0.0010771929516892088"	"88435.274853801166"	"1000000000"	"100000"	"85946.914463003239"	"0"	"16018616320"	"39022592"	"5457.420314618179"	"9939.6622451488474"	"20.784883504199403"
"10/07/2022 10:12:29.146"	"77.079323738905984"	"0.70510738695346253"	"632.07363545668898"	"0.0011155169666364224"	"89091.21003134796"	"1000000000"	"100000"	"78711.991123877655"	"0"	"16006512640"	"52277248"	"5132.8738327603542"	"9398.8755165793245"	"13.310529213955357"
"10/07/2022 10:12:30.140"	"80.368004782042163"	"0.54021302500884516"	"580.48230687702278"	"0.00093067640803844284"	"85320.318890814553"	"1000000000"	"100000"	"77689.055778101087"	"0"	"16011894784"	"46608384"	"3940.6398544840522"	"8826.9527912287649"	"17.477933505108332"
"10/07/2022 10:12:31.139"	"81.092342478725271"	"0.62575823892494498"	"583.51121943732801"	"0.0010723839783200757"	"83989.077186963987"	"1000000000"	"100000"	"75948.539199559731"	"0"	"16014204928"	"43028480"	"4861.2589928080652"	"8284.2579130064569"	"20.241347305931622"
"10/07/2022 10:12:32.128"	"67.948526754005712"	"1.5777646901216562"	"711.77123196410957"	"0.0022166192653224732"	"86162.909090909088"	"1000000000"	"100000"	"85210.340099339708"	"0"	"16022573056"	"36298752"	"5799.3178786166654"	"10038.60307126654"	"23.380339363484936"
"10/07/2022 10:12:33.136"	"73.39430253546027"	"0.8522505553165054"	"798.38002646483221"	"0.0010675777175409454"	"92274.484472049691"	"1000000000"	"100000"	"92790.602827390932"	"0"	"16006639616"	"52502528"	"6678.6224822536406"	"11890.407623958848"	"17.87642644618559"
"10/07/2022 10:12:34.151"	"79.044854889582453"	"0.75474515359649907"	"638.16443834344045"	"0.0011825616147283424"	"82931.358024691363"	"1000000000"	"100000"	"67840.425153898526"	"0"	"16015450112"	"43728896"	"5192.9646348533361"	"8510.8288212407606"	"16.897269561914907"
"10/07/2022 10:12:35.145"	"72.133000203188715"	"1.0039616764740293"	"790.476189245564"	"0.0012701910242818078"	"91202.527388535033"	"1000000000"	"100000"	"99052.204880674064"	"0"	"16014204928"	"43552768"	"5899.8726022799483"	"14219.508622084852"	"23.697251233278969"
