Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Sistema) 	Residence time (Sistema) 	Utilization (Sistema)
190.0	 Peticiones	 197.0775739117834	 0.9	 177.36981652060504	 197.0775739117834	 0.06408737041307654	 9.656801121677386
195.0	 Peticiones	 201.88454914707629	 0.9	 181.69609423236867	 201.88454914707629	 0.06589858324392728	 9.89234290820674
200.0	 Peticiones	 206.60589842884937	 0.9	 185.94530858596443	 206.60589842884937	 0.06802657388252495	 10.123689023013622
205.0	 Peticiones	 211.22124270401193	 0.9	 190.09911843361073	 211.22124270401193	 0.0705463208890884	 10.349840892496585
210.0	 Peticiones	 215.70478426702883	 0.9	 194.13430584032594	 215.70478426702883	 0.07355281531462621	 10.569534429084413
215.0	 Peticiones	 220.02410485063044	 0.9	 198.02169436556738	 220.02410485063044	 0.07716566167129184	 10.781181137680893
220.0	 Peticiones	 224.1390622471993	 0.9	 201.72515602247935	 224.1390622471993	 0.08153350778886362	 10.982814050112767
225.0	 Peticiones	 228.0012063565176	 0.9	 205.20108572086585	 228.0012063565176	 0.08683688387233907	 11.172059111469364
230.0	 Peticiones	 231.55445937499223	 0.9	 208.399013437493	 231.55445937499223	 0.09328685191730701	 11.346168509374621
235.0	 Peticiones	 234.738151048662	 0.9	 211.2643359437958	 234.738151048662	 0.10111549379667607	 11.502169401384439
240.0	 Peticiones	 237.49359315393949	 0.9	 213.74423383854554	 237.49359315393949	 0.11055357667874385	 11.637186064543036
245.0	 Peticiones	 239.7746859466696	 0.9	 215.79721735200263	 239.7746859466696	 0.12179260096911398	 11.74895961138681
250.0	 Peticiones	 241.56104213799094	 0.9	 217.40493792419184	 241.56104213799094	 0.13493509461342829	 11.836491064761557
255.0	 Peticiones	 242.8691189298358	 0.9	 218.58220703685222	 242.8691189298358	 0.1499482236507343	 11.900586827561956
260.0	 Peticiones	 243.7550005576045	 0.9	 219.37950050184403	 243.7550005576045	 0.1666447843335893	 11.943995027322622
265.0	 Peticiones	 244.30481613262415	 0.9	 219.87433451936175	 244.30481613262415	 0.18471050303053038	 11.970935990498585
270.0	 Peticiones	 244.61551279057142	 0.9	 220.15396151151427	 244.61551279057142	 0.20377300654338137	 11.986160126738
275.0	 Peticiones	 244.77479953007295	 0.9	 220.29731957706565	 244.77479953007295	 0.22348166775319347	 11.993965176973575
280.0	 Peticiones	 244.8488107030539	 0.9	 220.36392963274852	 244.8488107030539	 0.243562834534559	 11.997591724449643
285.0	 Peticiones	 244.88000157363464	 0.9	 220.39200141627117	 244.88000157363464	 0.26383534044653867	 11.999120077108099
290.0	 Peticiones	 244.89194580719524	 0.9	 220.40275122647571	 244.89194580719524	 0.2841957441439033	 11.999705344552568
295.0	 Peticiones	 244.8961113154329	 0.9	 220.40650018388962	 244.8961113154329	 0.3045924225396618	 11.999909454456214
300.0	 Peticiones	 244.89743738943764	 0.9	 220.40769365049388	 244.89743738943764	 0.32500261006381165	 11.999974432082446
305.0	 Peticiones	 244.89782360201767	 0.9	 220.4080412418159	 244.89782360201767	 0.34541735616096814	 11.999993356498866
310.0	 Peticiones	 244.89792672258625	 0.9	 220.40813405032762	 244.89792672258625	 0.36583350111885443	 11.999998409406727
315.0	 Peticiones	 244.89795201305216	 0.9	 220.40815681174695	 244.89795201305216	 0.3862500376614488	 11.999999648639557
320.0	 Peticiones	 244.89795772036453	 0.9	 220.4081619483281	 244.89795772036453	 0.40666667447423266	 11.999999928297864
325.0	 Peticiones	 244.89795890746458	 0.9	 220.40816301671813	 244.89795890746458	 0.427083334830088	 11.999999986465767
330.0	 Peticiones	 244.8979591353918	 0.9	 220.40816322185262	 244.8979591353918	 0.4475000002656597	 11.999999997634198
335.0	 Peticiones	 244.89795917584865	 0.9	 220.40816325826378	 244.89795917584865	 0.4679166667103735	 11.999999999616586
340.0	 Peticiones	 244.89795918249638	 0.9	 220.40816326424675	 244.89795918249638	 0.4883333333400063	 11.999999999942323
345.0	 Peticiones	 244.89795918350893	 0.9	 220.40816326515804	 244.89795918350893	 0.5087500000009465	 11.999999999991939
350.0	 Peticiones	 244.89795918365203	 0.9	 220.40816326528684	 244.89795918365203	 0.5291666666667917	 11.999999999998952
355.0	 Peticiones	 244.89795918367085	 0.9	 220.40816326530376	 244.89795918367085	 0.5495833333333489	 11.999999999999874
360.0	 Peticiones	 244.89795918367318	 0.9	 220.40816326530586	 244.89795918367318	 0.5700000000000018	 11.999999999999986
365.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.5904166666666669	 12.0
370.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.6108333333333335	 12.0
375.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.6312500000000001	 12.0
380.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 0.651666666666667	 11.999999999999998
385.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 0.6720833333333336	 11.999999999999998
390.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 0.6925000000000001	 12.0
395.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 0.7129166666666669	 12.0
400.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.7333333333333336	 12.0
405.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.7537500000000003	 12.0
410.0	 Peticiones	 244.8979591836735	 0.9	 220.40816326530614	 244.8979591836735	 0.7741666666666667	 12.000000000000004
415.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.7945833333333335	 12.0
420.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 0.8150000000000002	 12.0
425.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.8354166666666668	 12.0
430.0	 Peticiones	 244.8979591836735	 0.9	 220.40816326530614	 244.8979591836735	 0.8558333333333332	 12.000000000000004
435.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.8762500000000003	 12.0
440.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 0.896666666666667	 11.999999999999998
445.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 0.9170833333333335	 12.0
450.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 0.9375000000000002	 12.0
455.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.957916666666667	 12.0
460.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 0.9783333333333336	 12.0
465.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 0.99875	 12.0
470.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.0191666666666668	 12.0
475.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.0395833333333335	 12.0
480.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.0600000000000003	 12.0
485.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.0804166666666668	 12.0
490.0	 Peticiones	 244.89795918367352	 0.9	 220.40816326530617	 244.89795918367352	 1.1008333333333333	 12.000000000000004
495.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.1212500000000005	 12.0
500.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.1416666666666673	 12.0
505.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.1620833333333338	 12.0
510.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 1.1825000000000006	 11.999999999999998
515.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.202916666666667	 12.0
520.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.2233333333333338	 12.0
525.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.2437500000000004	 12.0
530.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.2641666666666673	 12.0
535.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 1.2845833333333339	 11.999999999999998
540.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 1.3050000000000006	 11.999999999999998
545.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.3254166666666671	 12.0
550.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.3458333333333339	 12.0
555.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.3662500000000006	 12.0
560.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.386666666666667	 12.0
565.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.4070833333333337	 12.0
570.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.4275000000000004	 12.0
575.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.447916666666667	 12.0
580.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.468333333333334	 12.0
585.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.4887500000000007	 12.0
590.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.5091666666666672	 12.0
595.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.5295833333333337	 12.0
600.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.5500000000000005	 12.0
605.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.5704166666666672	 12.0
610.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.5908333333333338	 12.0
615.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.6112500000000005	 12.0
620.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.631666666666667	 12.0
625.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 1.652083333333334	 11.999999999999998
630.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.6725000000000005	 12.0
635.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.692916666666667	 12.0
640.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.7133333333333338	 12.0
645.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.7337500000000003	 12.0
650.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.754166666666667	 12.0
655.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.7745833333333338	 12.0
660.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.7950000000000004	 12.0
665.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.8154166666666671	 12.0
670.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.8358333333333337	 12.0
675.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.8562500000000004	 12.0
680.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 1.8766666666666674	 11.999999999999998
685.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.8970833333333337	 12.0
690.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.9175000000000004	 12.0
695.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 1.9379166666666672	 12.0
700.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.9583333333333337	 12.0
705.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.9787500000000005	 12.0
710.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 1.9991666666666672	 12.0
715.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.0195833333333337	 12.0
720.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.0400000000000005	 12.0
725.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 2.060416666666667	 12.0
730.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 2.0808333333333335	 12.0
735.0	 Peticiones	 244.8979591836734	 0.9	 220.40816326530606	 244.8979591836734	 2.1012500000000007	 11.999999999999998
740.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.121666666666667	 12.0
745.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.142083333333334	 12.0
750.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.1625000000000005	 12.0
755.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.1829166666666673	 12.0
760.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 2.2033333333333336	 12.0
765.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.2237500000000003	 12.0
770.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.244166666666667	 12.0
775.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.264583333333334	 12.0
780.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.2850000000000006	 12.0
785.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.3054166666666673	 12.0
790.0	 Peticiones	 244.89795918367346	 0.9	 220.40816326530611	 244.89795918367346	 2.3258333333333336	 12.0
795.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.3462500000000004	 12.0
800.0	 Peticiones	 244.89795918367344	 0.9	 220.4081632653061	 244.89795918367344	 2.366666666666667	 12.0
