Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Sistema) 	Residence time (Sistema) 	Utilization (Sistema)
290.0	 Peticiones	 212.20159127901266	 0.9	 190.9814321511114	 212.20159127901266	 0.46662500150007974	 11.999999986828167
295.0	 Peticiones	 212.2015914756738	 0.9	 190.98143232810642	 212.2015914756738	 0.49018750023756524	 11.999999997949356
300.0	 Peticiones	 212.2015915067488	 0.9	 190.98143235607392	 212.2015915067488	 0.5137500000345608	 11.999999999706645
305.0	 Peticiones	 212.20159151125347	 0.9	 190.98143236012814	 212.20159151125347	 0.5373125000046254	 11.999999999961386
310.0	 Peticiones	 212.20159151185348	 0.9	 190.98143236066812	 212.20159151185348	 0.5608750000005703	 11.999999999995316
315.0	 Peticiones	 212.20159151192703	 0.9	 190.98143236073435	 212.20159151192703	 0.5844375000000651	 11.999999999999474
320.0	 Peticiones	 212.20159151193533	 0.9	 190.9814323607418	 212.20159151193533	 0.608000000000007	 11.999999999999943
325.0	 Peticiones	 212.20159151193621	 0.9	 190.9814323607426	 212.20159151193621	 0.6315625000000008	 11.999999999999995
330.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 0.6551250000000001	 12.0
335.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 0.6786875000000002	 11.999999999999998
340.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 0.7022500000000003	 12.0
345.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 0.7258125000000001	 12.0
350.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 0.7493750000000002	 11.999999999999998
355.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 0.7729375000000002	 12.0
360.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 0.7965000000000001	 12.0
365.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 0.8200625000000002	 11.999999999999998
370.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 0.8436250000000002	 12.0
375.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 0.8671875000000001	 12.0
380.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 0.8907500000000003	 11.999999999999998
385.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 0.9143125000000002	 11.999999999999998
390.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 0.9378750000000001	 12.0
395.0	 Peticiones	 212.20159151193627	 0.9	 190.98143236074264	 212.20159151193627	 0.9614375000000004	 11.999999999999996
400.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 0.9850000000000002	 11.999999999999998
405.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.0085625000000003	 12.0
410.0	 Peticiones	 212.20159151193627	 0.9	 190.98143236074264	 212.20159151193627	 1.0321250000000004	 11.999999999999996
415.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.0556875000000003	 11.999999999999998
420.0	 Peticiones	 212.20159151193636	 0.9	 190.98143236074273	 212.20159151193636	 1.07925	 12.000000000000004
425.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.1028125000000002	 12.0
430.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.1263750000000003	 11.999999999999998
435.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.1499375000000003	 11.999999999999998
440.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.1735000000000002	 12.0
445.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.1970625000000004	 11.999999999999998
450.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.2206250000000003	 11.999999999999998
455.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.2441875000000002	 12.0
460.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.2677500000000002	 11.999999999999998
465.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.2913125	 12.0
470.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.3148750000000002	 12.0
475.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.3384375000000002	 11.999999999999998
480.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.362	 12.0
485.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.3855625000000003	 12.0
490.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.4091250000000002	 11.999999999999998
495.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.4326875000000001	 12.0
500.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.4562500000000003	 12.0
505.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.4798125000000002	 11.999999999999998
510.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.5033750000000003	 11.999999999999998
515.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.5269375000000003	 12.0
520.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.5505000000000002	 11.999999999999998
525.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.5740625000000004	 11.999999999999998
530.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.597625	 12.0
535.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.6211875000000002	 11.999999999999998
540.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.6447500000000004	 11.999999999999998
545.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.6683125	 12.0
550.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.6918750000000002	 11.999999999999998
555.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.7154375000000004	 11.999999999999998
560.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.739	 12.0
565.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.7625625000000005	 11.999999999999998
570.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.7861250000000004	 11.999999999999998
575.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.8096875000000001	 12.0
580.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.8332500000000005	 11.999999999999998
585.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.8568125000000004	 11.999999999999998
590.0	 Peticiones	 212.20159151193627	 0.9	 190.98143236074264	 212.20159151193627	 1.8803750000000006	 11.999999999999996
595.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.9039375000000005	 11.999999999999998
600.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.9275000000000004	 11.999999999999998
605.0	 Peticiones	 212.20159151193627	 0.9	 190.98143236074264	 212.20159151193627	 1.9510625000000006	 11.999999999999996
610.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 1.9746250000000005	 11.999999999999998
615.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 1.9981875000000002	 12.0
620.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.021750000000001	 11.999999999999998
625.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.0453125000000005	 11.999999999999998
630.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.0688750000000002	 12.0
635.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.0924375000000004	 12.0
640.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.1160000000000005	 11.999999999999998
645.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.1395625000000003	 12.0
650.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.1631250000000004	 12.0
655.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.1866875000000006	 11.999999999999998
660.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.2102500000000003	 12.0
665.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.2338125000000004	 12.0
670.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.2573750000000006	 11.999999999999998
675.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.2809375000000003	 12.0
680.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.3045000000000004	 12.0
685.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.3280625000000006	 11.999999999999998
690.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.3516250000000003	 12.0
695.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.3751875000000005	 12.0
700.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.39875	 12.0
705.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.4223125000000003	 12.0
710.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.4458750000000005	 12.0
715.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.4694375	 12.0
720.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.4930000000000003	 12.0
725.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.5165625000000005	 12.0
730.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.540125	 12.0
735.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.5636875000000003	 12.0
740.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.5872500000000005	 12.0
745.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.6108125000000006	 11.999999999999998
750.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.6343750000000004	 12.0
755.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.6579375000000005	 12.0
760.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.6815000000000007	 11.999999999999998
765.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.7050625000000004	 12.0
770.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.7286250000000005	 11.999999999999998
775.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.7521875000000007	 11.999999999999998
780.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.7757500000000004	 12.0
785.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.799312500000001	 11.999999999999998
790.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.8228750000000007	 11.999999999999998
795.0	 Peticiones	 212.20159151193633	 0.9	 190.9814323607427	 212.20159151193633	 2.8464375000000004	 12.0
800.0	 Peticiones	 212.2015915119363	 0.9	 190.98143236074267	 212.2015915119363	 2.870000000000001	 11.999999999999998
