Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Sistema) 	Residence time (Sistema) 	Utilization (Sistema)
95.0	 Peticiones	 99.99781365258075	 0.9	 89.99803228732267	 99.99781365258075	 0.05002077075460368	 4.749896148497586
100.0	 Peticiones	 105.2359274664378	 0.9	 94.71233471979403	 105.2359274664378	 0.0502458182058816	 4.998706554655795
105.0	 Peticiones	 110.46972359481461	 0.9	 99.42275123533315	 110.46972359481461	 0.05048667257576665	 5.247311870753695
110.0	 Peticiones	 115.69873955404493	 0.9	 104.12886559864045	 115.69873955404493	 0.05074501609947993	 5.495690128817135
115.0	 Peticiones	 120.92244624472055	 0.9	 108.83020162024849	 120.92244624472055	 0.05102277179594243	 5.743816196624227
120.0	 Peticiones	 126.14023588055548	 0.9	 113.52621229249993	 126.14023588055548	 0.05132214683370507	 5.991661204326386
125.0	 Peticiones	 131.35140728361873	 0.9	 118.21626655525685	 131.35140728361873	 0.051645685303511546	 6.23919184597189
130.0	 Peticiones	 136.55514787633808	 0.9	 122.89963308870428	 136.55514787633808	 0.05199633277630584	 6.48636952412606
135.0	 Peticiones	 141.75051150765418	 0.9	 127.57546035688877	 141.75051150765418	 0.05237751570801434	 6.733149296613574
140.0	 Peticiones	 146.93639099625182	 0.9	 132.24275189662663	 146.93639099625182	 0.05279323965137573	 6.979478572321963
145.0	 Peticiones	 152.11148393700037	 0.9	 136.90033554330034	 152.11148393700037	 0.05324821142402553	 7.225295487007518
150.0	 Peticiones	 157.27424986942373	 0.9	 141.54682488248136	 157.27424986942373	 0.05374799196013867	 7.470526868797628
155.0	 Peticiones	 162.42285631144082	 0.9	 146.18057068029674	 162.42285631144082	 0.054299188673250814	 7.71508567479344
160.0	 Peticiones	 167.55511036772373	 0.9	 150.79959933095137	 167.55511036772373	 0.0549096989572984	 7.958867742466877
165.0	 Peticiones	 172.66837156462196	 0.9	 155.40153440815976	 172.66837156462196	 0.05558902018281885	 8.201747649319543
170.0	 Peticiones	 177.75944016040273	 0.9	 159.98349614436248	 177.75944016040273	 0.05634864650000625	 8.44357340761913
175.0	 Peticiones	 182.8244133322464	 0.9	 164.54197199902177	 182.8244133322464	 0.05720257929652364	 8.684159633281704
180.0	 Peticiones	 187.85849924483637	 0.9	 169.07264932035272	 187.85849924483637	 0.05816798666854897	 8.923278714129728
185.0	 Peticiones	 192.85577597492164	 0.9	 173.57019837742948	 192.85577597492164	 0.059266058093364146	 9.16064935880878
190.0	 Peticiones	 197.80887860426517	 0.9	 178.02799074383867	 197.80887860426517	 0.060523113727935555	 9.395921733702597
195.0	 Peticiones	 202.70859373365477	 0.9	 182.43773436028928	 202.70859373365477	 0.0619720427650771	 9.628658202348602
200.0	 Peticiones	 207.5433369720682	 0.9	 186.7890032748614	 207.5433369720682	 0.06365415974263039	 9.858308506173241
205.0	 Peticiones	 212.29848746490757	 0.9	 191.06863871841682	 212.29848746490757	 0.06562157577258296	 10.08417815458311
210.0	 Peticiones	 216.95555818754838	 0.9	 195.26000236879355	 216.95555818754838	 0.06794017057845722	 10.305389013908549
215.0	 Peticiones	 221.49119922491212	 0.9	 199.34207930242093	 221.49119922491212	 0.0706931957223244	 10.520831963183326
220.0	 Peticiones	 225.8760772304456	 0.9	 203.28846950740103	 225.8760772304456	 0.07398539366145163	 10.729113668446166
225.0	 Peticiones	 230.07376917652422	 0.9	 207.06639225887182	 230.07376917652422	 0.07794720712976466	 10.9285040358849
230.0	 Peticiones	 234.0399795873721	 0.9	 210.6359816286349	 234.0399795873721	 0.08273807921836751	 11.116899030400177
235.0	 Peticiones	 237.72265574494978	 0.9	 213.9503901704548	 237.72265574494978	 0.08854692357184961	 11.291826147885114
240.0	 Peticiones	 241.06390044066313	 0.9	 216.95751039659683	 241.06390044066313	 0.09558664553789124	 11.4505352709315
245.0	 Peticiones	 244.00479638682188	 0.9	 219.6043167481397	 244.00479638682188	 0.10407862315788419	 11.59022782837404
250.0	 Peticiones	 246.49396842967911	 0.9	 221.8445715867112	 246.49396842967911	 0.11422359984163713	 11.708463500409758
255.0	 Peticiones	 248.4993870726891	 0.9	 223.6494483654202	 248.4993870726891	 0.12615947268074915	 11.803720885952734
260.0	 Peticiones	 250.02042187235597	 0.9	 225.01837968512038	 250.02042187235597	 0.1399150519501922	 11.87597003893691
265.0	 Peticiones	 251.09467692596598	 0.9	 225.9852092333694	 251.09467692596598	 0.15537880469737703	 11.926997153983386
270.0	 Peticiones	 251.79433816439214	 0.9	 226.61490434795294	 251.79433816439214	 0.17230369820198946	 11.960231062808628
275.0	 Peticiones	 252.2114136670836	 0.9	 226.99027230037524	 252.2114136670836	 0.19035509536058148	 11.980042149186472
280.0	 Peticiones	 252.43788089643138	 0.9	 227.19409280678823	 252.43788089643138	 0.20918376832230112	 11.990799342580491
285.0	 Peticiones	 252.5496508803996	 0.9	 227.29468579235964	 252.5496508803996	 0.22849096803926275	 11.996108416818982
290.0	 Peticiones	 252.59978654001122	 0.9	 227.3398078860101	 252.59978654001122	 0.24806114435914087	 11.998489860650533
295.0	 Peticiones	 252.62025234636022	 0.9	 227.3582271117242	 252.62025234636022	 0.26776068925595947	 11.999461986452111
