"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_14\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_14\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_14\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_14\Memoria\Bytes disponibles"	"\\GI-AN-B3_14\Memoria\Bytes de caché"	"\\GI-AN-B3_14\Memoria\Páginas/s"	"\\GI-AN-B3_14\Memoria\Errores de página/s"	"\\GI-AN-B3_14\Procesador(_Total)\% de tiempo de procesador"
"10/07/2022 10:04:58.436"	" "	" "	" "	" "	" "	"1000000000"	"100000"	" "	" "	"16024596480"	"36663296"	" "	" "	" "
"10/07/2022 10:04:59.438"	"99.173334153660292"	"0.0056930158082064922"	"6.0376706524718156"	"0.00095000029941477238"	"15018.666666666666"	"1000000000"	"100000"	"153.96060163803131"	"0"	"16024625152"	"36671488"	"20.125568841572719"	"375.3418588953312"	"0.90282241745825997"
"10/07/2022 10:05:00.449"	"99.900470172185621"	"0.0056337638385501659"	"6.9182511494832317"	"0.00081428597092694777"	"8192"	"1000000000"	"100000"	"0"	"0"	"16028229632"	"32858112"	"5.9299295566999124"	"1439.9845606852955"	"3.4785526564184877"
"10/07/2022 10:05:01.436"	"98.430853465742146"	"0.06010657615609627"	"58.788991326860589"	"0.0010224166382812613"	"79095.172413793101"	"1000000000"	"100000"	"6247.8507334270462"	"0"	"16030736384"	"32620544"	"561.53622750139255"	"716.61753220845583"	"3.3910954489388523"
"10/07/2022 10:05:02.437"	"99.966288347005289"	"0.0048944325829369095"	"1.9976244024558309"	"0.0024499613754943553"	"4096"	"1000000000"	"100000"	"0"	"0"	"16030666752"	"32620544"	"0"	"74.91091509209366"	"0.11362075638960967"
"10/07/2022 10:05:03.437"	"99.954544754618667"	"0.0048994875136060771"	"1.999810745000701"	"0.0024499613754943553"	"6144"	"1000000000"	"100000"	"91.991294270032242"	"0"	"16030666752"	"32620544"	"0"	"0.9999053725003505"	"0.010458905998433909"
"10/07/2022 10:05:04.437"	"99.889421710240896"	"0.0071992376007380815"	"29.996776290951125"	"0.00024000232688051727"	"4778.666666666667"	"1000000000"	"100000"	"91.990113958916794"	"0"	"16030457856"	"32620544"	"0"	"35.996131549141353"	"0.010588878637751709"
"10/07/2022 10:05:05.446"	"99.678183140237934"	"0.0097135802195031252"	"4.9559366938354614"	"0.0019599691003954842"	"8192"	"1000000000"	"100000"	"91.189235166572487"	"0"	"16030457856"	"32620544"	"0"	"0"	"0.8818344948660739"
"10/07/2022 10:05:06.450"	"96.231160460901123"	"0.093869476187396564"	"113.59905683598907"	"0.00082631723476905188"	"84435.087719298244"	"1000000000"	"100000"	"9213.4813991715364"	"0"	"16032006144"	"35356672"	"1160.9026422274324"	"1271.5122501993164"	"0"
"10/07/2022 10:05:07.450"	"97.739121635761933"	"0.064392833077678457"	"71.991870523719953"	"0.00089444371016535954"	"84480"	"1000000000"	"100000"	"6316.2867513658193"	"0"	"16034344960"	"33656832"	"733.91712450570071"	"845.90447865370948"	"0.79229181792066505"
