Algorithm: MVA
Ni for Peticiones 	Class 	Throughput (Usuarios) 	Residence time (Usuarios) 	Utilization (Usuarios)	Throughput (Red) 	Residence time (Red) 	Utilization (Red)	Throughput (CPU) 	Residence time (CPU) 	Utilization (CPU)	Throughput (Disco) 	Residence time (Disco) 	Utilization (Disco)
540.0	 Peticiones	 219.0629085412742	 0.9	 197.1566176871468	 219.0629085412742	 1.0684951612309958E-5	 0.0023352106050499827	 219.0629085412742	 0.14140537653081717	 11.441564891736828	 219.0629085412742	 1.4236292699971222	 0.9999999921744078
545.0	 Peticiones	 219.06290890472164	 0.9	 197.1566180142495	 219.06290890472164	 1.0684951612353482E-5	 0.0023352106089243327	 219.06290890472164	 0.14140542364673334	 11.441564910719537	 219.06290890472164	 1.446453712563575	 0.9999999938335087
550.0	 Peticiones	 219.06290919111478	 0.9	 197.1566182720033	 219.06290919111478	 1.068495161238778E-5	 0.0023352106119772834	 219.06290919111478	 0.14140546138499552	 11.441564925677731	 219.06290919111478	 1.4692781653150704	 0.9999999951408644
555.0	 Peticiones	 219.06290941678972	 0.9	 197.15661847511075	 219.06290941678972	 1.0684951612414803E-5	 0.0023352106143829784	 219.06290941678972	 0.1414054916041399	 11.44156493746464	 219.06290941678972	 1.4921026262282249	 0.9999999961710476
560.0	 Peticiones	 219.06290959461947	 0.9	 197.1566186351575	 219.06290959461947	 1.06849516124361E-5	 0.0023352106162786435	 219.06290959461947	 0.1414055157961549	 11.441564946752614	 219.06290959461947	 1.5149270936798096	 0.9999999969828224
565.0	 Peticiones	 219.06290973474754	 0.9	 197.1566187612728	 219.06290973474754	 1.0684951612452881E-5	 0.0023352106177724086	 219.06290973474754	 0.14140553515836704	 11.441564954071445	 219.06290973474754	 1.537751566368026	 0.9999999976224928
570.0	 Peticiones	 219.06290984516718	 0.9	 197.15661886065047	 219.06290984516718	 1.0684951612466103E-5	 0.0023352106189494823	 219.06290984516718	 0.14140555065132118	 11.441564959838617	 219.06290984516718	 1.560576043249172	 0.9999999981265473
575.0	 Peticiones	 219.0629099321768	 0.9	 197.15661893895913	 219.0629099321768	 1.0684951612476523E-5	 0.0023352106198770047	 219.0629099321768	 0.14140556304536298	 11.441564964383094	 219.0629099321768	 1.5834005234867206	 0.9999999985237374
580.0	 Peticiones	 219.06291000073946	 0.9	 197.15661900066553	 219.06291000073946	 1.0684951612484735E-5	 0.0023352106206078827	 219.06291000073946	 0.1414055729581124	 11.441564967964094	 219.06291000073946	 1.6062250064103833	 0.999999998836719
585.0	 Peticiones	 219.0629100547663	 0.9	 197.15661904928967	 219.0629100547663	 1.0684951612491206E-5	 0.0023352106211838087	 219.0629100547663	 0.14140558088459682	 11.441564970785892	 219.0629100547663	 1.6290494914832225	 0.999999999083346
590.0	 Peticiones	 219.06291009733883	 0.9	 197.15661908760495	 219.06291009733883	 1.0684951612496305E-5	 0.002335210621637632	 219.06291009733883	 0.14140558722147176	 11.441564973009438	 219.06291009733883	 1.6518739782752379	 0.9999999992776853
595.0	 Peticiones	 219.0629101308856	 0.9	 197.15661911779705	 219.0629101308856	 1.0684951612500322E-5	 0.0023352106219952404	 219.0629101308856	 0.14140559228648203	 11.441564974761572	 219.0629101308856	 1.6746984664421554	 0.999999999430823
600.0	 Peticiones	 219.06291015732015	 0.9	 197.15661914158812	 219.06291015732015	 1.0684951612503486E-5	 0.0023352106222770327	 219.06291015732015	 0.1414055963340924	 11.441564976142237	 219.06291015732015	 1.6975229557084062	 0.999999999551494
605.0	 Peticiones	 219.0629101781503	 0.9	 197.15661916033528	 219.0629101781503	 1.068495161250598E-5	 0.002335210622499082	 219.0629101781503	 0.14140559956803747	 11.441564977230188	 219.0629101781503	 1.7203474458534695	 0.9999999996465815
610.0	 Peticiones	 219.06291019456427	 0.9	 197.15661917510783	 219.06291019456427	 1.0684951612507948E-5	 0.002335210622674055	 219.06291019456427	 0.14140560215139467	 11.441564978087483	 219.06291019456427	 1.7431719367009155	 0.9999999997215097
615.0	 Peticiones	 219.06291020749828	 0.9	 197.15661918674846	 219.06291020749828	 1.0684951612509495E-5	 0.0023352106228119317	 219.06291020749828	 0.14140560421466622	 11.44156497876302	 219.06291020749828	 1.7659964281096243	 0.9999999997805521
620.0	 Peticiones	 219.06291021769024	 0.9	 197.15661919592122	 219.06291021769024	 1.0684951612510716E-5	 0.002335210622920578	 219.06291021769024	 0.14140560586226142	 11.441564979295343	 219.06291021769024	 1.7888209199667415	 0.9999999998270773
625.0	 Peticiones	 219.06291022572137	 0.9	 197.15661920314923	 219.06291022572137	 1.0684951612511679E-5	 0.0023352106230061895	 219.06291022572137	 0.141405607177695	 11.441564979714805	 219.06291022572137	 1.8116454121820385	 0.9999999998637387
630.0	 Peticiones	 219.0629102320498	 0.9	 197.15661920884483	 219.0629102320498	 1.0684951612512436E-5	 0.0023352106230736507	 219.0629102320498	 0.1414056082277536	 11.441564980045335	 219.0629102320498	 1.8344699046833899	 0.9999999998926272
635.0	 Peticiones	 219.06291023703653	 0.9	 197.15661921333287	 219.06291023703653	 1.0684951612513032E-5	 0.002335210623126809	 219.06291023703653	 0.1414056090658352	 11.441564980305792	 219.06291023703653	 1.8572943974131535	 0.9999999999153912
640.0	 Peticiones	 219.0629102409661	 0.9	 197.15661921686947	 219.0629102409661	 1.0684951612513503E-5	 0.0023352106231686984	 219.0629102409661	 0.14140560973462393	 11.44156498051103	 219.0629102409661	 1.8801188903252704	 0.9999999999333292
645.0	 Peticiones	 219.06291024406252	 0.9	 197.15661921965628	 219.06291024406252	 1.0684951612513874E-5	 0.0023352106232017063	 219.06291024406252	 0.1414056102682331	 11.441564980672755	 219.06291024406252	 1.9029433833829457	 0.9999999999474641
650.0	 Peticiones	 219.0629102465025	 0.9	 197.15661922185225	 219.0629102465025	 1.0684951612514166E-5	 0.0023352106232277167	 219.0629102465025	 0.14140561069392063	 11.441564980800194	 219.0629102465025	 1.9257678765567887	 0.9999999999586023
655.0	 Peticiones	 219.0629102484251	 0.9	 197.1566192235826	 219.0629102484251	 1.0684951612514398E-5	 0.0023352106232482116	 219.0629102484251	 0.1414056110334627	 11.441564980900612	 219.0629102484251	 1.94859236982333	 0.9999999999673789
660.0	 Peticiones	 219.06291024994013	 0.9	 197.15661922494613	 219.06291024994013	 1.0684951612514577E-5	 0.002335210623264362	 219.06291024994013	 0.14140561130425278	 11.441564980979742	 219.06291024994013	 1.9714168631638285	 0.9999999999742948
665.0	 Peticiones	 219.06291025113399	 0.9	 197.15661922602058	 219.06291025113399	 1.0684951612514721E-5	 0.0023352106232770883	 219.06291025113399	 0.14140561152018133	 11.441564981042095	 219.06291025113399	 1.9942413565633237	 0.9999999999797446
670.0	 Peticiones	 219.06291025207474	 0.9	 197.15661922686726	 219.06291025207474	 1.0684951612514833E-5	 0.0023352106232871167	 219.06291025207474	 0.14140561169233912	 11.441564981091231	 219.06291025207474	 2.0170658500098746	 0.9999999999840391
675.0	 Peticiones	 219.062910252816	 0.9	 197.1566192275344	 219.062910252816	 1.0684951612514923E-5	 0.002335210623295019	 219.062910252816	 0.14140561182958028	 11.441564981129947	 219.062910252816	 2.0398903434939517	 0.999999999987423
680.0	 Peticiones	 219.06291025340013	 0.9	 197.15661922806012	 219.06291025340013	 1.0684951612514992E-5	 0.002335210623301245	 219.06291025340013	 0.14140561193897197	 11.441564981160454	 219.06291025340013	 2.0627148370079507	 0.9999999999900894
685.0	 Peticiones	 219.06291025386042	 0.9	 197.1566192284744	 219.06291025386042	 1.0684951612515046E-5	 0.002335210623306152	 219.06291025386042	 0.14140561202615415	 11.441564981184495	 219.06291025386042	 2.085539330545805	 0.9999999999921906
690.0	 Peticiones	 219.06291025422314	 0.9	 197.15661922880082	 219.06291025422314	 1.068495161251509E-5	 0.0023352106233100185	 219.06291025422314	 0.1414056120956271	 11.44156498120344	 219.06291025422314	 2.1083638241026756	 0.9999999999938464
695.0	 Peticiones	 219.06291025450892	 0.9	 197.15661922905804	 219.06291025450892	 1.0684951612515124E-5	 0.002335210623313065	 219.06291025450892	 0.14140561215098127	 11.441564981218367	 219.06291025450892	 2.1311883176747037	 0.9999999999951509
700.0	 Peticiones	 219.06291025473416	 0.9	 197.15661922926074	 219.06291025473416	 1.0684951612515153E-5	 0.002335210623315466	 219.06291025473416	 0.14140561219508058	 11.441564981230131	 219.06291025473416	 2.1540128112588106	 0.9999999999961791
705.0	 Peticiones	 219.06291025491157	 0.9	 197.15661922942041	 219.06291025491157	 1.0684951612515173E-5	 0.0023352106233173573	 219.06291025491157	 0.14140561223020928	 11.441564981239397	 219.06291025491157	 2.1768373048525427	 0.999999999996989
710.0	 Peticiones	 219.06291025505143	 0.9	 197.1566192295463	 219.06291025505143	 1.068495161251519E-5	 0.0023352106233188482	 219.06291025505143	 0.14140561225818887	 11.441564981246701	 219.06291025505143	 2.1996617984539437	 0.9999999999976275
715.0	 Peticiones	 219.06291025516165	 0.9	 197.1566192296455	 219.06291025516165	 1.0684951612515202E-5	 0.002335210623320023	 219.06291025516165	 0.14140561228047177	 11.441564981252458	 219.06291025516165	 2.2224862920614536	 0.9999999999981305
720.0	 Peticiones	 219.06291025524845	 0.9	 197.15661922972362	 219.06291025524845	 1.0684951612515214E-5	 0.0023352106233209486	 219.06291025524845	 0.14140561229821583	 11.441564981256992	 219.06291025524845	 2.2453107856738304	 0.9999999999985267
725.0	 Peticiones	 219.06291025531687	 0.9	 197.15661922978518	 219.06291025531687	 1.0684951612515221E-5	 0.0023352106233216776	 219.06291025531687	 0.14140561231234403	 11.441564981260566	 219.06291025531687	 2.2681352792900826	 0.999999999998839
730.0	 Peticiones	 219.06291025537078	 0.9	 197.1566192298337	 219.06291025537078	 1.0684951612515228E-5	 0.0023352106233222526	 219.06291025537078	 0.14140561232359203	 11.441564981263381	 219.06291025537078	 2.2909597729094218	 0.9999999999990852
735.0	 Peticiones	 219.0629102554133	 0.9	 197.15661922987198	 219.0629102554133	 1.0684951612515233E-5	 0.002335210623322706	 219.0629102554133	 0.14140561233254603	 11.441564981265604	 219.0629102554133	 2.3137842665312185	 0.9999999999992792
740.0	 Peticiones	 219.06291025544675	 0.9	 197.15661922990208	 219.06291025544675	 1.0684951612515238E-5	 0.0023352106233230623	 219.06291025544675	 0.1414056123396732	 11.44156498126735	 219.06291025544675	 2.3366087601549723	 0.999999999999432
745.0	 Peticiones	 219.06291025547313	 0.9	 197.1566192299258	 219.06291025547313	 1.068495161251524E-5	 0.0023352106233233434	 219.06291025547313	 0.14140561234534563	 11.441564981268726	 219.06291025547313	 2.359433253780284	 0.9999999999995524
750.0	 Peticiones	 219.06291025549393	 0.9	 197.15661922994454	 219.06291025549393	 1.0684951612515243E-5	 0.0023352106233235654	 219.06291025549393	 0.1414056123498598	 11.441564981269813	 219.06291025549393	 2.3822577474068356	 0.9999999999996474
755.0	 Peticiones	 219.06291025551033	 0.9	 197.1566192299593	 219.06291025551033	 1.0684951612515245E-5	 0.00233521062332374	 219.06291025551033	 0.14140561235345192	 11.44156498127067	 219.06291025551033	 2.4050822410343744	 0.9999999999997222
760.0	 Peticiones	 219.06291025552324	 0.9	 197.15661922997091	 219.06291025552324	 1.0684951612515248E-5	 0.0023352106233238776	 219.06291025552324	 0.14140561235631	 11.441564981271345	 219.06291025552324	 2.427906734662699	 0.9999999999997812
765.0	 Peticiones	 219.06291025553338	 0.9	 197.15661922998004	 219.06291025553338	 1.0684951612515248E-5	 0.0023352106233239856	 219.06291025553338	 0.1414056123585839	 11.441564981271874	 219.06291025553338	 2.450731228291649	 0.9999999999998275
770.0	 Peticiones	 219.0629102555414	 0.9	 197.15661922998726	 219.0629102555414	 1.068495161251525E-5	 0.002335210623324071	 219.0629102555414	 0.1414056123603928	 11.441564981272293	 219.0629102555414	 2.473555721921096	 0.999999999999864
775.0	 Peticiones	 219.0629102555477	 0.9	 197.15661922999294	 219.0629102555477	 1.068495161251525E-5	 0.0023352106233241383	 219.0629102555477	 0.14140561236183166	 11.441564981272622	 219.0629102555477	 2.4963802155509387	 0.9999999999998929
780.0	 Peticiones	 219.06291025555268	 0.9	 197.1566192299974	 219.06291025555268	 1.068495161251525E-5	 0.0023352106233241916	 219.06291025555268	 0.1414056123629761	 11.441564981272883	 219.06291025555268	 2.5192047091810967	 0.9999999999999155
785.0	 Peticiones	 219.06291025555663	 0.9	 197.15661923000098	 219.06291025555663	 1.068495161251525E-5	 0.0023352106233242337	 219.06291025555663	 0.14140561236388632	 11.441564981273089	 219.06291025555663	 2.542029202811505	 0.9999999999999336
790.0	 Peticiones	 219.0629102555597	 0.9	 197.15661923000374	 219.0629102555597	 1.068495161251525E-5	 0.0023352106233242662	 219.0629102555597	 0.1414056123646101	 11.441564981273249	 219.0629102555597	 2.5648536964421123	 0.9999999999999476
795.0	 Peticiones	 219.06291025556212	 0.9	 197.1566192300059	 219.06291025556212	 1.0684951612515251E-5	 0.0023352106233242922	 219.06291025556212	 0.14140561236518562	 11.441564981273375	 219.06291025556212	 2.5876781900728787	 0.9999999999999586
800.0	 Peticiones	 219.06291025556408	 0.9	 197.15661923000766	 219.06291025556408	 1.0684951612515251E-5	 0.002335210623324313	 219.06291025556408	 0.14140561236564325	 11.441564981273478	 219.06291025556408	 2.6105026837037704	 0.9999999999999676
