"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\WS-AN-B3_01\Disco físico(_Total)\% de tiempo inactivo"	"\\WS-AN-B3_01\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\WS-AN-B3_01\Disco físico(_Total)\Transferencias de disco/s"	"\\WS-AN-B3_01\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\WS-AN-B3_01\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\WS-AN-B3_01\Interfaz de red(Realtek Gaming 2.5GbE Family Controller)\Ancho de banda actual"	"\\WS-AN-B3_01\Interfaz de red(Realtek Gaming 2.5GbE Family Controller)\Total de bytes/s"	"\\WS-AN-B3_01\Memoria\Bytes disponibles"	"\\WS-AN-B3_01\Memoria\Bytes de caché"	"\\WS-AN-B3_01\Memoria\Páginas/s"	"\\WS-AN-B3_01\Memoria\Errores de página/s"	"\\WS-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"
"10/06/2023 10:56:26.083"	"2.2143678751697848"	"3.0673058131422937"	"3432.8169705711894"	"0.00089366668072607403"	"147394.63273157738"	"2500000000"	"759962.08026097575"	"15645638656"	"84627456"	"20.318537854816157"	"44447.817484303079"	"46.169742877353684"
"10/06/2023 10:56:27.083"	"36.206292475650493"	"1.5810381016983861"	"2297.6720049369883"	"0.00068777739654902266"	"134986.272292301"	"2500000000"	"481931.45606814494"	"15626952704"	"59650048"	"11.993068316330518"	"31928.546125150922"	"88.282449877132592"
"10/06/2023 10:56:28.083"	"17.418183283483533"	"2.3264573504983432"	"3223.4007837464501"	"0.00072212911131036062"	"141393.36064556177"	"2500000000"	"596059.02760898042"	"15573573632"	"135876608"	"18.007825607522069"	"31506.691769871806"	"80.080197635386625"
"10/06/2023 10:56:29.085"	"4.5787417896875162"	"4.2227171829904631"	"2890.4725107541944"	"0.0014606969587541605"	"146531.64389233955"	"2500000000"	"786791.00599839154"	"15615127552"	"100560896"	"16.955842885721637"	"33063.893627157195"	"42.069529441010445"
"10/06/2023 10:56:30.085"	"25.75732381405572"	"2.0061915566972592"	"2797.9977892406814"	"0.00071708362664690839"	"141322.24731951393"	"2500000000"	"582849.53947781667"	"15626059776"	"82874368"	"14.999988148180922"	"30784.975676116646"	"83.335061487111489"
"10/06/2023 10:56:31.086"	"12.128730121956231"	"2.6996173500634484"	"3534.7500369355871"	"0.00076376244614161895"	"144714.51881188119"	"2500000000"	"803571.17473337252"	"15664365568"	"53219328"	"19.998585781813787"	"39882.179695382147"	"66.279570528965621"
"10/06/2023 10:56:32.088"	"20.990351717524312"	"2.5726891891312458"	"2529.790174707668"	"0.0010169491681143456"	"141104.53606621994"	"2500000000"	"707796.80057940434"	"15604641792"	"113266688"	"14.957371943482469"	"29830.982604081437"	"69.617587701029976"
"10/06/2023 10:56:33.089"	"22.007695794250342"	"2.2398654860836071"	"3018.6148106042951"	"0.00074200061987666826"	"140718.42596886386"	"2500000000"	"551025.68654017383"	"15635275776"	"89563136"	"16.997830997109315"	"31480.982879058047"	"82.293523868051025"
"10/06/2023 10:56:34.090"	"14.0631944825933"	"2.5872082860981127"	"3366.705256375657"	"0.00076840702122310122"	"143177.73954316226"	"2500000000"	"782086.33016424649"	"15665070080"	"61448192"	"18.975793494849444"	"38593.767790603531"	"74.379576406194587"
"10/06/2023 10:56:35.090"	"23.777529514683422"	"2.1042813651661594"	"3002.0249056389098"	"0.00070103262549250835"	"142627.30446369087"	"2500000000"	"716095.94093236735"	"15597600768"	"134242304"	"18.000149334277275"	"33159.275098627782"	"85.157792105400247"
"10/06/2023 10:56:36.096"	"3.8768208756664779"	"3.2283977327953894"	"3973.197747503455"	"0.00081253441429217398"	"147960.31423567675"	"2500000000"	"858107.33278380346"	"15627735040"	"127873024"	"22.863034323887781"	"45182.326048855277"	"59.487013097392008"
"10/06/2023 10:56:37.097"	"11.482599269067654"	"2.8399962696529677"	"3598.5948323844395"	"0.00078920637190514555"	"146504.73695893452"	"2500000000"	"942618.16703529749"	"15647764480"	"93261824"	"20.9685048501868"	"45716.333074562033"	"71.917556135432363"
"10/06/2023 10:56:38.082"	"27.293627115827469"	"2.1732309346599505"	"2175.7495151467242"	"0.00099883285310834792"	"134785.55368814192"	"2500000000"	"519301.23091536044"	"15649030144"	"53936128"	"11.173316837821647"	"28139.490578015731"	"78.970468539244465"
"10/06/2023 10:56:39.082"	"27.997057509255779"	"2.0399855975137013"	"2578.6179832755975"	"0.0007910818987547346"	"136910.26909654905"	"2500000000"	"569263.66480883863"	"15585710080"	"113995776"	"13.997926237246361"	"29034.698571671219"	"85.678595179646621"
"10/06/2023 10:56:40.086"	"30.844748596867806"	"2.1436901019341232"	"2246.9098965556027"	"0.00095334508130001162"	"136549.06158617634"	"2500000000"	"453326.26686546404"	"15585812480"	"92053504"	"10.950823598631647"	"25483.562043433903"	"86.897905974326932"
"10/06/2023 10:56:41.086"	"9.9489623232296882"	"2.8840991884546443"	"3749.6160232363136"	"0.00076978917288891228"	"144043.21323725648"	"2500000000"	"887603.26094321813"	"15643590656"	"80961536"	"23.016057788747055"	"37433.116247985265"	"62.373724420542942"
"10/06/2023 10:56:42.086"	"16.18830022847601"	"2.5066368031356707"	"3302.693380183212"	"0.00075897666878225209"	"144443.834090221"	"2500000000"	"678287.02829163847"	"15563829248"	"162136064"	"18.99823621661551"	"33810.861022559831"	"70.445803190664975"
"10/06/2023 10:56:43.089"	"12.272594359651219"	"2.7982711493638539"	"3151.6867674356517"	"0.00088766609237773617"	"141781.73814041747"	"2500000000"	"803835.61688385834"	"15596150784"	"119570432"	"17.941290896218131"	"42119.173855638306"	"62.613948945010499"
"10/06/2023 10:56:44.089"	"38.265993550475265"	"1.6185305398524774"	"2186.1986467932952"	"0.00074048481926529994"	"136181.69441903019"	"2500000000"	"520437.28902322182"	"15611740160"	"81317888"	"11.00099959502573"	"24228.20147173576"	"88.93345866687757"
"10/06/2023 10:56:45.093"	"14.607087275106117"	"2.4865902557684056"	"3419.308316526568"	"0.00072722770994487599"	"144354.77693651718"	"2500000000"	"742161.16881860141"	"15653789696"	"71897088"	"19.91443399258339"	"31267.652811755179"	"76.144406043172054"
"10/06/2023 10:56:46.093"	"5.5494167562989132"	"2.9527896618065443"	"3866.3050211122122"	"0.00076366701307341214"	"146765.38919058701"	"2500000000"	"977672.26074076409"	"15575662592"	"165294080"	"23.995686709773235"	"44471.006215166817"	"71.87795562686361"
"10/06/2023 10:56:47.094"	"13.548566561657777"	"2.6865157666318904"	"3480.9326161535714"	"0.00077184717784372953"	"145253.26745188163"	"2500000000"	"747509.52972064994"	"15609106432"	"124297216"	"19.99961284776542"	"41311.200298344251"	"76.044204523161454"
"10/06/2023 10:56:48.095"	"2.5956776775313748"	"3.2155454736772326"	"4018.2992759544954"	"0.00080022357995863653"	"147551.65813664597"	"2500000000"	"922428.80176542781"	"15640252416"	"99840000"	"22.961710148311401"	"48252.536373840652"	"54.76282893725368"
"10/06/2023 10:56:49.098"	"25.087182194140702"	"2.1124264577775844"	"2426.9461501660658"	"0.00087039016856029763"	"139178.21108829568"	"2500000000"	"489080.97892036516"	"15543812096"	"155844608"	"12.957002033740803"	"31832.363919508753"	"72.356875482656662"
"10/06/2023 10:56:50.083"	"11.986052298193478"	"2.7721301124576119"	"3616.2004658262958"	"0.00076660112132057598"	"145944.7370786517"	"2500000000"	"720920.03646190325"	"15589978112"	"137789440"	"21.331519601784329"	"36589.650836946348"	"66.405624668352033"
"10/06/2023 10:56:51.090"	"15.217750826354642"	"2.6210664893611741"	"3300.2253722426763"	"0.00079386642293061171"	"143341.52736019241"	"2500000000"	"725200.21541153674"	"15629873152"	"99344384"	"18.852760695312941"	"38798.981510954036"	"73.244225940616815"
"10/06/2023 10:56:52.090"	"16.788248985630798"	"2.4159480166218663"	"3320.0716022285469"	"0.00072799043817287556"	"143810.44893040071"	"2500000000"	"667027.29292715329"	"15671066624"	"73138176"	"20.006457380105736"	"39084.615137774563"	"75.39319648960614"
"10/06/2023 10:56:53.097"	"2.7706684917990199"	"3.2910377712623484"	"4017.0343547373996"	"0.00081928305867632473"	"148465.57033374536"	"2500000000"	"956473.25887439831"	"15577464832"	"171479040"	"22.840986442264573"	"44276.755675146342"	"50.21713500563866"
"10/06/2023 10:56:54.082"	"6.2266424724869758"	"3.0518674239130701"	"3292.6010796298069"	"0.00092503070942057759"	"146139.42857142858"	"2500000000"	"893105.8780672712"	"15618166784"	"117784576"	"19.260905330346777"	"42195.574919492326"	"54.369904412404033"
"10/06/2023 10:56:55.082"	"32.216652689785533"	"1.7778152849918893"	"2535.9076653062484"	"0.00070138076567541547"	"138029.54477317556"	"2500000000"	"613319.52252436324"	"15617351680"	"80658432"	"13.004654693878196"	"30697.987583926173"	"90.105198069920533"
"10/06/2023 10:56:56.082"	"24.657438092182222"	"2.0588860817361074"	"2911.0988190407766"	"0.00070832471023120336"	"140462.01307189543"	"2500000000"	"623738.22168136854"	"15644008448"	"55529472"	"16.022559719522679"	"28166.6585769384"	"83.986043850043984"
"10/06/2023 10:56:57.082"	"4.7095050310212399"	"3.146969253531454"	"3892.8937579952885"	"0.00080576038267177197"	"146990.4024577573"	"2500000000"	"786735.29090152401"	"15589871616"	"149340160"	"23.919470095209146"	"37596.423766732274"	"57.296148174826826"
"10/06/2023 10:56:58.082"	"18.888029978473245"	"2.3858511557244579"	"3292.3964732952818"	"0.00072702613666777679"	"144475.72943327238"	"2500000000"	"650590.38367002713"	"15617929216"	"106737664"	"18.057019049151453"	"37140.278680929681"	"79.689618372803722"
"10/06/2023 10:56:59.086"	"3.7462979153745177"	"3.1798696268398334"	"3941.2699644700278"	"0.00080613798022308235"	"146854.89467037132"	"2500000000"	"835477.55491335399"	"15673507840"	"75603968"	"23.892518097317673"	"41124.001253420654"	"49.663276565960004"
"10/06/2023 10:57:00.090"	"27.939699653707095"	"2.0280934925102678"	"2167.1985417448573"	"0.00093656848174281527"	"138791.09475620976"	"2500000000"	"530997.53635693784"	"15571202048"	"126431232"	"12.959328906477989"	"30217.167524089291"	"76.52496474418291"
"10/06/2023 10:57:01.090"	"17.818148694350658"	"2.3803526813564071"	"3240.7746665818663"	"0.00073452642304416816"	"142270.12403579144"	"2500000000"	"569662.39095989591"	"15590293504"	"121700352"	"19.998609482146662"	"31617.80159127387"	"74.74220428497479"
"10/06/2023 10:57:02.090"	"19.068003580025174"	"2.556932289189322"	"3103.0471528492826"	"0.00082357484283818649"	"144552.52302737519"	"2500000000"	"623523.59659166285"	"15621701632"	"89214976"	"18.98805021067194"	"37454.42872608226"	"75.9139818061049"
"10/06/2023 10:57:03.090"	"12.778656963153173"	"2.717514389237691"	"3509.4391271578684"	"0.00077474346168894309"	"145390.48574686432"	"2500000000"	"693960.57467798213"	"15666548736"	"71340032"	"22.00902531284866"	"32592.36525760439"	"64.84744453357952"
"10/06/2023 10:57:04.090"	"3.8895958709890044"	"3.2952576227329979"	"4024.5977397661786"	"0.00081878261085499148"	"148468.55155279502"	"2500000000"	"921463.89929638768"	"15586410496"	"167243776"	"26.997301608369398"	"44939.508277279783"	"51.567532133411341"
"10/06/2023 10:57:05.093"	"2.9415829545338967"	"3.1775078789551578"	"3952.6351715735032"	"0.00080388494644395721"	"147578.31685166497"	"2500000000"	"870449.23771327769"	"15620288512"	"130904064"	"24.928324745039752"	"45624.817081361558"	"54.037766335407866"
"10/06/2023 10:57:06.109"	"29.63380979445655"	"1.9179277362319203"	"2172.7992418025297"	"0.00088269146041490597"	"134835.79157227004"	"2500000000"	"535504.93103335623"	"15624200192"	"81494016"	"12.798545601917937"	"27965.806643698532"	"79.617530889308668"
"10/06/2023 10:57:07.102"	"28.559953949591883"	"1.9272933663162533"	"2544.7096361092422"	"0.00075734074851841371"	"136657.60189948557"	"2500000000"	"547298.86827424308"	"15653748736"	"57008128"	"15.105122493723243"	"24328.310288390654"	"81.904560206920692"
"10/06/2023 10:57:08.090"	"19.636923408305893"	"2.3141203245396356"	"3142.0960942826923"	"0.00073653348211790218"	"143771.71134020618"	"2500000000"	"612133.7671926145"	"15600971776"	"131780608"	"20.245464525017347"	"29744.636480155485"	"78.385041199075076"
"10/06/2023 10:57:09.099"	"3.0423414652709289"	"3.2998008505078631"	"4049.1739851135899"	"0.00081492903570757605"	"146460.69505628978"	"2500000000"	"781730.39804625651"	"15626543104"	"120610816"	"24.774681749348936"	"40213.272428273216"	"53.289236889589361"
"10/06/2023 10:57:10.092"	"2.9196883343449889"	"3.3079062039047913"	"4088.5997097250465"	"0.00080906176580002812"	"147094.03201181974"	"2500000000"	"930197.20921195403"	"15654809600"	"83640320"	"26.176703386567645"	"44497.3753683127"	"51.889123929393079"
"10/06/2023 10:57:11.092"	"12.808649968293343"	"2.6524204348861629"	"3177.4552048059613"	"0.00083470734590436078"	"143138.31592196351"	"2500000000"	"756394.31131548935"	"15569641472"	"158040064"	"19.996571458816621"	"33394.27433622376"	"63.285119748378513"
"10/06/2023 10:57:12.092"	"25.777321736271603"	"2.0878830689491363"	"2899.5703796041334"	"0.00071953830863335014"	"140068.52101998622"	"2500000000"	"578942.88970133138"	"15600271360"	"116613120"	"18.984092767911278"	"32305.930077098703"	"83.335061487111489"
"10/06/2023 10:57:13.101"	"4.6799698776515077"	"3.1973514543353425"	"3912.6448914164566"	"0.00081782906431463126"	"148776.31853918335"	"2500000000"	"857390.18951794517"	"15634169856"	"112676864"	"24.807537987677254"	"39892.505687224038"	"51.973296409164213"
"10/06/2023 10:57:14.085"	"19.644912617722191"	"2.4375334440924479"	"3065.9622733635497"	"0.00079486576802898271"	"143673.40708843988"	"2500000000"	"712635.65633145743"	"15651082240"	"69898240"	"19.295555877412205"	"38377.845084600376"	"73.944548120284566"
"10/06/2023 10:57:15.086"	"25.04737753957161"	"2.0713831261866882"	"2771.9760319411239"	"0.0007454480230653669"	"138916.15689096798"	"2500000000"	"615558.22413797851"	"15585030144"	"134332416"	"16.957032221302306"	"26829.017391551064"	"85.548383084291075"
"10/06/2023 10:57:16.086"	"16.81824585695712"	"2.5584331554218895"	"3382.5122213486952"	"0.0007583581293696439"	"145096.00474214583"	"2500000000"	"633620.53029345896"	"15608705024"	"117964800"	"20.050457743620008"	"33231.628664275799"	"74.612027965483207"
"10/06/2023 10:57:17.086"	"21.963127737330989"	"2.4943195274198704"	"2357.9920622729123"	"0.0010576938794112495"	"141957.0462060195"	"2500000000"	"596790.89818219305"	"15616606208"	"76161024"	"13.994018173726483"	"29839.245037291643"	"70.842453396332289"
"10/06/2023 10:57:18.086"	"25.287342300324234"	"2.1353755720273799"	"2873.9602613687093"	"0.00074307582800248835"	"142781.37230340988"	"2500000000"	"701566.29934934364"	"15662608384"	"54677504"	"17.999751115044109"	"25328.649777386236"	"88.282481511193183"
"10/06/2023 10:57:19.086"	"5.4994242102851834"	"3.0977756628880955"	"3936.7433831604394"	"0.00078691896224802145"	"147758.75234950471"	"2500000000"	"931043.30988931109"	"15589990400"	"151101440"	"25.998305299002141"	"38143.51361291291"	"60.03022483545972"
"10/06/2023 10:57:20.091"	"11.983317708905108"	"2.8382746769505562"	"3462.610683790258"	"0.00081968957919649336"	"146667.46996263295"	"2500000000"	"851553.40594423795"	"15610507264"	"104009728"	"21.896359598558686"	"38565.46098749782"	"60.862215633830417"
"10/06/2023 10:57:21.091"	"4.9284756224899642"	"3.0759486090952071"	"4012.7935881921762"	"0.00076654215091614226"	"148045.80767314401"	"2500000000"	"938943.71466452035"	"15647846400"	"84500480"	"24.992486224415646"	"36314.082484075931"	"54.180831868703017"
"10/06/2023 10:57:22.094"	"2.4433638238544115"	"3.2067903573893304"	"3514.1458339324754"	"0.00091245738400536915"	"147801.20771850171"	"2500000000"	"885570.73337317549"	"15566082048"	"168751104"	"23.932888766850002"	"36694.104498074143"	"48.836879036536764"
"10/06/2023 10:57:23.094"	"25.758544642227715"	"2.0863821194102532"	"2783.0758644366711"	"0.00074973056946261931"	"140005.59971254042"	"2500000000"	"598020.30155824183"	"15600865280"	"114765824"	"16.000436159175976"	"29322.799316209872"	"81.251059315148694"
"10/06/2023 10:57:24.096"	"2.5854883228765804"	"3.2214785199826301"	"3976.0477224855963"	"0.00081021842727890033"	"147467.31207632436"	"2500000000"	"930620.77258140908"	"15628992512"	"108281856"	"25.954617319765379"	"38784.184311827863"	"55.286355309984067"
"10/06/2023 10:57:25.101"	"3.0945726270822069"	"3.132682637248525"	"4086.6141924035783"	"0.00076656926076829794"	"147360.25712198686"	"2500000000"	"1028178.9963292322"	"15666135040"	"73498624"	"26.865980812003073"	"42379.592176445294"	"53.098408504084581"
"10/06/2023 10:57:26.085"	"2.9863550997650834"	"3.219981519134461"	"4007.1979212396959"	"0.00080354876089446599"	"148104.9226869455"	"2500000000"	"980604.50139367871"	"15577518080"	"167645184"	"25.394156661848516"	"39092.78053151608"	"56.486012837060706"
"10/06/2023 10:57:27.089"	"2.9772863916503747"	"3.2246301841874825"	"4058.697356381434"	"0.0007945043974848621"	"148771.4229636899"	"2500000000"	"967230.59664144542"	"15610511360"	"141324288"	"25.889629849341826"	"35577.330187966698"	"52.676042762196865"
"10/06/2023 10:57:28.090"	"15.568363764968302"	"2.840601452787312"	"2665.6745908853181"	"0.0010656040003332204"	"143032.17404351087"	"2500000000"	"768928.13399542728"	"15645069312"	"67862528"	"15.998047057076178"	"29180.437832106949"	"64.196472950692879"
"10/06/2023 10:57:29.090"	"26.6572196519903"	"2.0826827761864437"	"2789.3966166675223"	"0.00074629164614657554"	"141425.73701182372"	"2500000000"	"560785.65273560735"	"15652339712"	"56356864"	"16.99023378120669"	"30348.555235301319"	"88.022079297129309"
"10/06/2023 10:57:30.090"	"7.8891716369781175"	"2.9114942930992247"	"3722.4058793059917"	"0.00078232129981895947"	"146672.45566899516"	"2500000000"	"710963.52120266506"	"15590768640"	"147034112"	"24.002617169087536"	"30650.342015876071"	"60.420825813289603"
"10/06/2023 10:57:31.090"	"15.498389717308372"	"2.5018400588178888"	"3384.5856575169205"	"0.00073939123713630066"	"143718.27895981088"	"2500000000"	"681763.97018433176"	"15635148800"	"112373760"	"21.003634399484437"	"32412.608570671051"	"76.825327848436544"
"10/06/2023 10:57:32.090"	"3.1992996733015144"	"3.2617859950456847"	"4027.1233814913148"	"0.00080995526990090252"	"146565.46573982126"	"2500000000"	"868886.86193965888"	"15664046080"	"85204992"	"25.99434158857353"	"39142.479520547779"	"51.833453656994479"
"10/06/2023 10:57:33.092"	"15.856146013936634"	"2.8074764324550148"	"2879.5860654363573"	"0.00097493069522773578"	"145287.27877947295"	"2500000000"	"658310.91701230896"	"15568166912"	"153444352"	"17.972451171239399"	"36542.985578677268"	"58.26591475783831"
"10/06/2023 10:57:34.092"	"31.746676123009919"	"1.9738933333679964"	"2300.3053416605526"	"0.00085644260273676719"	"137138.70021691974"	"2500000000"	"395598.62874893408"	"15578324992"	"101638144"	"11.975559262441054"	"28073.704800977444"	"85.808775821171523"
"10/06/2023 10:57:35.093"	"24.101254433836765"	"2.1595243353252576"	"3030.3033252666414"	"0.00071403561028763446"	"136953.40554821666"	"2500000000"	"610466.01354666508"	"15614324736"	"92442624"	"20.015213509026694"	"27781.116350529053"	"81.532446251356006"
"10/06/2023 10:57:36.093"	"29.196931402509595"	"1.9161986075263491"	"2522.1924945589717"	"0.00075927098558042883"	"136631.78446909666"	"2500000000"	"550311.62436949019"	"15649636352"	"63692800"	"14.989258089692781"	"20594.241331365232"	"83.465277799303294"
"10/06/2023 10:57:37.093"	"21.69774560423172"	"2.3395569200360082"	"3052.543604185812"	"0.00076689617098609712"	"143052.56506063585"	"2500000000"	"613688.32869494765"	"15567646720"	"135827456"	"18.009106809355824"	"25398.843636794831"	"80.080189668293471"
"10/06/2023 10:57:38.093"	"9.4490078541753117"	"2.8269031751666076"	"3651.5268351857317"	"0.00077415113534274672"	"146825.67360350493"	"2500000000"	"786288.11279345769"	"15620931584"	"120782848"	"24.996760919946137"	"31652.898417709395"	"62.113358097399775"
"10/06/2023 10:57:39.093"	"28.13704279680206"	"2.1176774321018863"	"2457.7320167124162"	"0.000861635481702467"	"140062.20341741253"	"2500000000"	"563560.55114869226"	"15634575360"	"69201920"	"14.998364625991149"	"27094.04575136548"	"84.897417281443722"
"10/06/2023 10:57:40.093"	"32.616585043545939"	"1.7736143025825195"	"2560.935948703534"	"0.00069019453423647752"	"139090.27859922178"	"2500000000"	"533469.86288950453"	"15632138240"	"55529472"	"13.950623845077619"	"25471.846194848149"	"87.501308612988211"
"10/06/2023 10:57:41.094"	"26.66721860909907"	"1.9885925897928847"	"2787.5910428060633"	"0.0007153956914112996"	"141857.1510791367"	"2500000000"	"622882.20486206014"	"15584219136"	"121155584"	"18.04915063687379"	"17588.897295633509"	"86.329555827327212"
"10/06/2023 10:57:42.099"	"19.654992740974734"	"2.3982670201847927"	"3196.2676900742226"	"0.00075079359712290573"	"144630.99657640833"	"2500000000"	"690286.38348661782"	"15601864704"	"106545152"	"19.895846187825846"	"27463.231285365408"	"78.770052790109233"
"10/06/2023 10:57:43.084"	"24.286982543032959"	"2.0953236131228934"	"2883.7951476281896"	"0.0007265938969641903"	"141461.68650933428"	"2500000000"	"732884.18422463501"	"15624167424"	"76062720"	"17.268234416935268"	"25317.263212217331"	"85.451254370336358"
"10/06/2023 10:57:44.088"	"23.707781471631648"	"2.2971644895684764"	"3002.4079998552243"	"0.00076487560151509873"	"145426.34029850745"	"2500000000"	"692449.88800375781"	"15561621504"	"148910080"	"18.920647428606721"	"22617.144442027151"	"82.619695906861494"
"10/06/2023 10:57:45.088"	"26.447230974916923"	"2.4351450403142789"	"2117.3529960293708"	"0.0011504016185025618"	"139273.67406707606"	"2500000000"	"608625.4674330547"	"15588679680"	"97181696"	"13.002167665744837"	"20122.354712855413"	"78.778261915977396"
"10/06/2023 10:57:46.088"	"19.087986217454059"	"2.4601404551819783"	"3193.8170459034527"	"0.00077031924958081402"	"145718.34189104571"	"2500000000"	"578662.8519712413"	"15602393088"	"103735296"	"19.998854388875724"	"27243.439391245953"	"73.179909519545689"
"10/06/2023 10:57:47.091"	"4.7269003410847521"	"3.2477993735959534"	"4011.8769198585023"	"0.00080954518589700195"	"149144.46731295052"	"2500000000"	"787739.96123348433"	"15660896256"	"69332992"	"25.928113327447441"	"40616.389527446416"	"50.527732494936785"
