"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\WS-AN-B3_01\Disco físico(_Total)\% de tiempo inactivo"	"\\WS-AN-B3_01\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\WS-AN-B3_01\Disco físico(_Total)\Transferencias de disco/s"	"\\WS-AN-B3_01\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\WS-AN-B3_01\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\WS-AN-B3_01\Interfaz de red(Realtek Gaming 2.5GbE Family Controller)\Ancho de banda actual"	"\\WS-AN-B3_01\Interfaz de red(Realtek Gaming 2.5GbE Family Controller)\Total de bytes/s"	"\\WS-AN-B3_01\Memoria\Bytes disponibles"	"\\WS-AN-B3_01\Memoria\Bytes de caché"	"\\WS-AN-B3_01\Memoria\Páginas/s"	"\\WS-AN-B3_01\Memoria\Errores de página/s"	"\\WS-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"
"10/06/2023 10:48:54.751"	"33.555614281213444"	"1.389818350741558"	"2285.4826354712882"	"0.00060804908892542501"	"122095.20209973754"	"2500000000"	"444889.2904454805"	"15669329920"	"110944256"	"10.997510494393774"	"25677.187457046846"	"76.174983929600401"
"10/06/2023 10:48:55.752"	"27.697809103299932"	"1.7448619814172699"	"2558.9905125856108"	"0.00067925263132601152"	"129826.77773452706"	"2500000000"	"495711.02708767192"	"15672303616"	"100343808"	"12.949348642901105"	"30415.031650949411"	"83.204458527330488"
"10/06/2023 10:48:56.753"	"26.181629586180417"	"1.7805705737263102"	"2331.497323311416"	"0.00076666666029471587"	"132123.7470967742"	"2500000000"	"473156.57377918792"	"15694696448"	"70787072"	"12.03353457192989"	"28323.931998679978"	"77.498332806570801"
"10/06/2023 10:48:57.753"	"28.327045489155484"	"1.7648159296985324"	"2682.8441966151563"	"0.00065784568407395785"	"130330.04845322401"	"2500000000"	"469818.71576699393"	"15725813760"	"55062528"	"13.999187011782404"	"28997.316011048424"	"83.725657413931714"
"10/06/2023 10:48:58.753"	"29.036959830305769"	"1.5461381193389052"	"2396.7159453379445"	"0.00064509810407028915"	"122991.07217355027"	"2500000000"	"437070.19918982603"	"15665610752"	"105504768"	"11.99857794912613"	"28371.637442204494"	"80.470794707794084"
"10/06/2023 10:48:59.753"	"26.937179677287787"	"1.7408177363830006"	"2716.7746087739706"	"0.00064078013349900425"	"133401.72248803827"	"2500000000"	"503678.21344557393"	"15681814528"	"96796672"	"14.998755661247538"	"30909.435666698922"	"83.204888448179474"
"10/06/2023 10:49:00.753"	"34.076459455862533"	"1.3920553654475301"	"2313.7376626577793"	"0.00060164231274982191"	"127353.03025064823"	"2500000000"	"430341.20684152184"	"15706939392"	"67092480"	"10.998752933982528"	"26783.96316750818"	"75.13279370273429"
"10/06/2023 10:49:01.753"	"29.816866247357403"	"1.6381278327647764"	"2498.1995907689607"	"0.00065558222238033088"	"127980.74109643858"	"2500000000"	"443425.92880280368"	"15721259008"	"53055488"	"12.995836206481188"	"29133.665735806255"	"80.991577785174783"
"10/06/2023 10:49:02.753"	"27.93704146730861"	"1.8918996478272951"	"2115.7651244145845"	"0.00089418703624376879"	"136110.69943289226"	"2500000000"	"483628.31139276706"	"15668588544"	"102207488"	"10.998779002155212"	"26090.10368211236"	"78.387708741644261"
"10/06/2023 10:49:03.753"	"27.367167498163941"	"1.6075336202703021"	"2599.2710938126606"	"0.0006185841219461366"	"124654.56560215467"	"2500000000"	"506682.84503974923"	"15697559552"	"82718720"	"13.001355990598148"	"27403.858115259991"	"68.753234040276837"
"10/06/2023 10:49:04.738"	"27.36470014627011"	"1.5247643425971071"	"2544.4597813001606"	"0.00059924153581228877"	"123420.41037924151"	"2500000000"	"436501.31366773677"	"15715598336"	"65744896"	"12.189028892455859"	"26741.713637640449"	"82.012493905411986"
"10/06/2023 10:49:05.738"	"33.756411693436988"	"1.5662335093779531"	"2333.828507162521"	"0.00067112256485442985"	"129811.96229648672"	"2500000000"	"462672.00224299124"	"15665750016"	"116994048"	"11.999118288753323"	"26850.027024133684"	"77.997128905197371"
"10/06/2023 10:49:06.739"	"33.131218910132773"	"1.7011222351143562"	"2391.5948480763627"	"0.00071089757769039524"	"137548.63966597078"	"2500000000"	"544139.25471594289"	"15672336384"	"103370752"	"12.981516920665017"	"28567.325851260368"	"81.006090009608656"
"10/06/2023 10:49:07.739"	"28.685602497137193"	"1.5264659927633093"	"2306.734508381714"	"0.000662055677234575"	"126658.0537727667"	"2500000000"	"538859.58319649985"	"15698464768"	"79998976"	"12.003822246565727"	"27685.815693183304"	"72.660441154371043"
"10/06/2023 10:49:08.739"	"37.827847595471823"	"1.6367068713790185"	"2044.0718704344163"	"0.00080078274330175423"	"135252.16438356164"	"2500000000"	"460352.18617822771"	"15714164736"	"57286656"	"11.000386778267407"	"24932.876650523907"	"85.938300110723702"
"10/06/2023 10:49:09.739"	"23.577531432459018"	"1.7382180085745023"	"2796.6508681763221"	"0.00062152296268066641"	"124476.22452627815"	"2500000000"	"605815.37045771186"	"15663878144"	"116289536"	"13.998252468526461"	"30581.182267848701"	"76.434757280912692"
"10/06/2023 10:49:10.739"	"32.406597307282738"	"1.4843441438648941"	"2434.9755086245023"	"0.0006094006491110858"	"127437.76683087029"	"2500000000"	"504493.73934968718"	"15683657728"	"89841664"	"11.994953244455676"	"29398.630822723822"	"84.246444123367041"
"10/06/2023 10:49:11.739"	"31.60669077947539"	"1.6786242480412301"	"2495.3263017775325"	"0.00067286574824707837"	"130971.85731462926"	"2500000000"	"453271.27209667297"	"15706738688"	"71487488"	"13.001700169582334"	"27295.569309864699"	"85.938972189611746"
"10/06/2023 10:49:12.739"	"32.926513082264584"	"1.5535354805926052"	"2363.8253690979291"	"0.00065723352033586761"	"128758.90355329949"	"2500000000"	"472433.0983447379"	"15722188800"	"50823168"	"11.999113548720453"	"28103.923783361421"	"76.564981768430712"
"10/06/2023 10:49:13.740"	"30.156890824555987"	"1.7539191709334767"	"2052.694387580862"	"0.00085399232658926153"	"129388.93086660175"	"2500000000"	"451378.90129556839"	"15673974784"	"94785536"	"9.9936435617373984"	"24560.378417325832"	"79.42920084939243"
"10/06/2023 10:49:14.740"	"29.086942962294664"	"1.7210191208903944"	"2573.2656629815692"	"0.00066920682664212269"	"129301.30015552099"	"2500000000"	"488074.05965589068"	"15686688768"	"83025920"	"14.006889300832803"	"30004.757866569696"	"83.595474115670442"
"10/06/2023 10:49:15.740"	"32.456614775078954"	"1.8809038217313934"	"2383.7014787649732"	"0.00078905188408344385"	"136851.75838926175"	"2500000000"	"443248.49007652164"	"15715188736"	"65208320"	"11.998497376333757"	"26309.705121955845"	"86.329555827327212"
"10/06/2023 10:49:16.740"	"32.996545261711098"	"1.3563579893185183"	"2334.9142958231455"	"0.00058069359335342961"	"120996.82191780822"	"2500000000"	"445848.68627469568"	"15662817280"	"112476160"	"10.994887523139813"	"23699.979823742553"	"78.257486441169604"
"10/06/2023 10:49:17.740"	"31.526699154598514"	"1.585134036466382"	"2403.6419194974746"	"0.00065971692972279948"	"126749.29671244278"	"2500000000"	"472730.24790769228"	"15687970816"	"92659712"	"12.003205590499249"	"26247.009557891692"	"79.168841022344964"
"10/06/2023 10:49:18.740"	"28.896962929196139"	"1.548737227717367"	"2550.0321462267593"	"0.00060669802254424351"	"120574.29533881707"	"2500000000"	"559618.68804013566"	"15699165184"	"75206656"	"12.984887544437083"	"27893.536120457688"	"81.772755683377667"
"10/06/2023 10:49:19.743"	"29.93707131873996"	"2.0576999653260502"	"2287.1039120638497"	"0.00090065481058986929"	"132591.68572675687"	"2500000000"	"487677.24045154394"	"15722848256"	"57614336"	"11.979592730146747"	"25746.141375873718"	"82.859979570591506"
"10/06/2023 10:49:20.743"	"29.386911435608116"	"1.6716243122847789"	"2540.6647583790259"	"0.00065792993189230878"	"128786.23534041716"	"2500000000"	"538150.99078483914"	"15660515328"	"112701440"	"12.998284871675457"	"29665.085681364551"	"86.069174129798952"
"10/06/2023 10:49:21.743"	"28.587006940373342"	"1.6815239444430168"	"2556.9928624797217"	"0.00065742774992022372"	"128242.58952306489"	"2500000000"	"469908.91426682658"	"15690625024"	"88231936"	"12.994881631054099"	"27522.159688293268"	"74.221449014288197"
"10/06/2023 10:49:22.743"	"25.527306869125304"	"1.8076092972191433"	"2692.2960790917132"	"0.00067104665489863111"	"129492.28804751299"	"2500000000"	"461845.70356320945"	"15707107328"	"70078464"	"12.991777664510867"	"29662.227143103617"	"67.451343883220318"
"10/06/2023 10:49:23.743"	"36.126260931993535"	"1.4485500750672304"	"2263.6239933044444"	"0.00064045090768579912"	"131512.02122015916"	"2500000000"	"419016.61537597864"	"15652503552"	"118747136"	"12.008615349095194"	"25020.950797785597"	"87.110714041096742"
"10/06/2023 10:49:24.744"	"25.476090054830063"	"2.1825083504406595"	"2003.4319963889809"	"0.0010810396932402588"	"126637.3702970297"	"2500000000"	"457730.65408190939"	"15671521280"	"92647424"	"9.9179801801434699"	"24565.845108197362"	"63.951972223166152"
"10/06/2023 10:49:25.744"	"29.486924513773218"	"1.8260095472042266"	"2631.0777471108972"	"0.00069942552547386163"	"137807.61394101876"	"2500000000"	"553421.15532662219"	"15682932736"	"89096192"	"14.107655480487384"	"29417.484745847731"	"90.625977710524793"
"10/06/2023 10:49:26.744"	"27.997068706906386"	"1.7291189612447577"	"2603.6965574450437"	"0.0006640936608068174"	"132437.33333333334"	"2500000000"	"460174.36990776408"	"15715348480"	"59850752"	"13.998368588414214"	"29224.594078726474"	"86.069168558051985"
"10/06/2023 10:49:27.744"	"32.996545261711098"	"1.5658360569648357"	"2476.8033238578901"	"0.00063221633816305496"	"133258.07670569237"	"2500000000"	"456117.78094108682"	"15662043136"	"115687424"	"11.999047188653485"	"27721.798688185769"	"85.288000346363731"
"10/06/2023 10:49:28.744"	"31.856677348552548"	"1.5735358802076944"	"2436.7362313447725"	"0.0006457529760229365"	"129887.06770619615"	"2500000000"	"457540.47275381797"	"15686983680"	"88784896"	"12.998592945212163"	"27399.03414497721"	"81.642534683632491"
"10/06/2023 10:49:29.744"	"29.606879434907562"	"1.674823473605882"	"2483.5584793646967"	"0.00067431575912976229"	"129371.92914653785"	"2500000000"	"508629.57714267657"	"15705026560"	"64647168"	"12.997689304243583"	"27752.066309068396"	"84.767235533374787"
"10/06/2023 10:49:30.744"	"30.176840484801243"	"2.038386580924977"	"2157.9360612800388"	"0.00094467091055977764"	"137350.76181649676"	"2500000000"	"463202.275515243"	"15657181184"	"115040256"	"10.999674084374618"	"25669.239431445134"	"79.689626496105859"
"10/06/2023 10:49:31.745"	"30.306851118168822"	"1.5900347953847596"	"2522.6970277998657"	"0.00063028145783718722"	"127781.23820848197"	"2500000000"	"448154.17734289425"	"15674093568"	"104398848"	"12.998438906618413"	"25652.919122169384"	"78.387655522591203"
"10/06/2023 10:49:32.745"	"27.597099544837839"	"1.5567363870057258"	"2497.4361763869811"	"0.00062300921798840174"	"123974.88915566227"	"2500000000"	"443566.25140948506"	"15696568320"	"81948672"	"12.991864863157563"	"25993.723468517557"	"73.4402914253712"
"10/06/2023 10:49:33.745"	"27.976284749385282"	"1.4513072663950228"	"2462.9895725224269"	"0.00058956123075708786"	"119121.72867587328"	"2500000000"	"405364.86627344938"	"15723057152"	"57880576"	"11.004421323211492"	"22881.193136772115"	"76.305236664570941"
"10/06/2023 10:49:34.745"	"33.137461670436046"	"1.3872937333000293"	"2309.7855610727279"	"0.00060060602862493625"	"122817.93939393939"	"2500000000"	"411561.79088204965"	"15669063680"	"104964096"	"10.998978862251084"	"24331.741057637992"	"78.907865657490646"
"10/06/2023 10:49:35.745"	"25.316200038374241"	"1.7634353083602152"	"2582.5765858109471"	"0.00068281077036446672"	"128216.05884630275"	"2500000000"	"485910.33485801867"	"15675412480"	"95346688"	"13.997705072146056"	"27651.466533947951"	"80.862242577389125"
"10/06/2023 10:49:36.761"	"28.197704899794278"	"2.0823374952187463"	"2158.2146813542445"	"0.00096487220419944899"	"132938.74452554746"	"2500000000"	"417204.95265434409"	"15700652032"	"80900096"	"10.830456886357979"	"22382.616036143267"	"78.591020547206796"
"10/06/2023 10:49:37.745"	"27.771014475971416"	"1.6916549929876665"	"2561.7265442509852"	"0.0006603489173593604"	"127559.0547184774"	"2500000000"	"526754.76672360883"	"15732199424"	"50028544"	"13.204776001293739"	"25396.847258488258"	"81.351184793348196"
"10/06/2023 10:49:38.745"	"28.827039463047143"	"1.5834373809809732"	"2511.7816924915314"	"0.00063041410426969416"	"125123.66878980891"	"2500000000"	"481598.14266386197"	"15677710336"	"104599552"	"11.998957129736615"	"23898.922863152904"	"75.523353751569715"
"10/06/2023 10:49:39.745"	"32.296579792200006"	"1.4895422574749333"	"2375.8181434819912"	"0.00062435028224331365"	"126073.02598491199"	"2500000000"	"435866.04326024558"	"15688916992"	"89055232"	"11.948792004100543"	"26559.177427114482"	"80.601014352580052"
"10/06/2023 10:49:40.746"	"32.266637816339539"	"1.5273408510833171"	"2503.8511820904805"	"0.00061246992584672734"	"130978.3865276664"	"2500000000"	"471527.18219518848"	"15708577792"	"66187264"	"13.051349385395447"	"27382.734960512371"	"85.287982992172218"
"10/06/2023 10:49:41.746"	"27.627107441850839"	"1.9505957726226064"	"2145.9364168243574"	"0.00090904021188977966"	"130611.2954333644"	"2500000000"	"461595.32312855305"	"15650418688"	"112132096"	"11.999644455681402"	"24181.28351894064"	"75.783785437664676"
"10/06/2023 10:49:42.746"	"24.897393242927464"	"2.0501853455943162"	"2826.7978669024224"	"0.00072529179357787093"	"136083.69579059072"	"2500000000"	"603638.8361823092"	"15667433472"	"110723072"	"14.99892748621731"	"30323.831663135075"	"80.210411969866755"
"10/06/2023 10:49:43.746"	"29.566880694086773"	"1.719218622435333"	"2635.4216133239047"	"0.00065202884355112828"	"132800.80091012514"	"2500000000"	"499025.12766452238"	"15689318400"	"83165184"	"13.991620245178106"	"28627.854423080491"	"83.986059470725834"
"10/06/2023 10:49:44.746"	"32.406632950836403"	"1.6810253414670215"	"2477.9760146988965"	"0.00067872427821385919"	"133532.5765038353"	"2500000000"	"546363.19922316226"	"15718801408"	"61222912"	"13.005122402537607"	"24002.453984929602"	"83.986043850043984"
"10/06/2023 10:49:45.746"	"27.677068998393072"	"1.6472255588133218"	"2563.8932614559508"	"0.00064101159829000709"	"128195.23735408561"	"2500000000"	"561837.80210650444"	"15659302912"	"118276096"	"12.969109882851113"	"26191.616220336393"	"80.8613967780812"
"10/06/2023 10:49:46.746"	"33.20657640197296"	"1.4812472834050809"	"2363.0818418165104"	"0.00062744597118823857"	"128945.06395595087"	"2500000000"	"512189.2314983047"	"15684632576"	"91832320"	"13.011462915550458"	"26425.280299720249"	"83.204861578771229"
"10/06/2023 10:49:47.750"	"29.498242956734117"	"1.8418220728946313"	"2116.7842539010962"	"0.00087125348897508417"	"134889.31950989633"	"2500000000"	"434672.9679226575"	"15701413888"	"76853248"	"11.970504734596208"	"23846.242973376862"	"77.169824403265778"
"10/06/2023 10:49:48.752"	"24.182247955432835"	"1.7694741418544233"	"2729.3890957071571"	"0.00064828216468124859"	"126268.63157894737"	"2500000000"	"491850.67928569013"	"15728476160"	"54431744"	"14.963756007166431"	"29653.176487534813"	"74.150274314881187"
"10/06/2023 10:49:49.752"	"28.19625835651609"	"1.600687588756972"	"2552.7045171570912"	"0.00062706633133590101"	"125459.85428907168"	"2500000000"	"441240.92510195338"	"15674589184"	"107773952"	"13.998379647551616"	"27345.834641492082"	"81.64306596514642"
"10/06/2023 10:49:50.753"	"33.677443882009356"	"1.4694884658254439"	"2329.8462879756908"	"0.00063072955472909449"	"127997.36309012875"	"2500000000"	"457007.84882567974"	"15681269760"	"92094464"	"12.999142379263512"	"26548.248474572785"	"79.949431838123488"
"10/06/2023 10:49:51.753"	"30.926749598617185"	"1.6067311325579681"	"2411.2696244158678"	"0.00066538307847546698"	"127651.03436853002"	"2500000000"	"519316.58677067549"	"15709454336"	"66379776"	"12.979919303273823"	"23408.78523578883"	"81.772755683377667"
"10/06/2023 10:49:52.753"	"28.325300832591871"	"1.9026843446672197"	"2102.166291751646"	"0.00090446763085021327"	"125184.97338403043"	"2500000000"	"380791.8373467463"	"15660535808"	"107995136"	"10.990413122275715"	"20982.696907355661"	"69.275927123690167"
"10/06/2023 10:49:53.753"	"31.27672532685828"	"1.6058318694032734"	"2511.0009263921374"	"0.00063984055403095515"	"129602.90677290836"	"2500000000"	"445193.46145789779"	"15678205952"	"104194048"	"14.005582856370488"	"22474.958889372814"	"81.251962919482338"
"10/06/2023 10:49:54.753"	"31.216781549822215"	"1.5521399743686426"	"2374.6079898425619"	"0.00065470280098487072"	"124564.35259384225"	"2500000000"	"430584.23157866416"	"15696199680"	"80244736"	"14.021304031124364"	"21121.091479455838"	"85.808753117553579"
"10/06/2023 10:49:55.753"	"36.346180016480268"	"1.3906538422811763"	"2292.8025363098877"	"0.00060654157027576513"	"129035.61098996947"	"2500000000"	"467775.71361811878"	"15713316864"	"66068480"	"11.998966609558941"	"20108.268209852526"	"78.517887769995383"
"10/06/2023 10:49:56.753"	"28.636978798736735"	"1.658625015060911"	"2562.7357539908894"	"0.00064721033218203476"	"128080.30589153335"	"2500000000"	"525991.76451185776"	"15660834816"	"121974784"	"14.998453495849919"	"25482.372489449011"	"76.43477613111817"
"10/06/2023 10:49:57.753"	"33.136557111716094"	"1.8011128643733916"	"1841.1154288776822"	"0.00097737371162181846"	"131165.34346174716"	"2500000000"	"367320.01016636367"	"15667290112"	"87392256"	"8.990796993976744"	"21225.273747891544"	"75.653569594119176"
"10/06/2023 10:49:58.757"	"32.290457497299244"	"1.8778480188494175"	"2198.6297407733196"	"0.00085478468369846084"	"132946.31473922901"	"2500000000"	"412155.82918306196"	"15705251840"	"69984256"	"13.95955390967187"	"21385.039478623756"	"87.805565017747796"
"10/06/2023 10:49:59.743"	"23.906224283812747"	"1.9730752597569561"	"2919.8185876444882"	"0.0006740034186191753"	"131541.05233968803"	"2500000000"	"540873.87482957297"	"15725056000"	"56193024"	"17.205170187159894"	"25539.557039587056"	"80.84233723321374"
"10/06/2023 10:50:00.743"	"30.136856725843497"	"1.8424078368626153"	"2615.6702689321924"	"0.00070624768575995752"	"136758.35952472212"	"2500000000"	"494344.63736533583"	"15664463872"	"115634176"	"15.038349572243346"	"25456.918155893534"	"86.850331510423459"
"10/06/2023 10:50:01.743"	"27.93705264094638"	"1.4822436232977421"	"2563.9923662886654"	"0.00057770843228171836"	"117461.10054559626"	"2500000000"	"422553.1363311052"	"15693967360"	"85348352"	"12.989828823753957"	"21750.968756575086"	"74.351665899247635"
"10/06/2023 10:50:02.743"	"37.136141554892447"	"1.430451376102023"	"2245.2941739175808"	"0.00063752221069092593"	"129805.91800356506"	"2500000000"	"458102.04723621986"	"15703310336"	"63315968"	"12.006920716136795"	"22347.881182909612"	"85.808764469371638"
"10/06/2023 10:50:03.743"	"24.627401809109138"	"1.7934107951611105"	"2705.3928167030294"	"0.00066208933652342201"	"129519.17903285346"	"2500000000"	"542446.73910985037"	"15659962368"	"120102912"	"15.97869511526337"	"23532.623231004131"	"81.382174180623949"
"10/06/2023 10:50:04.743"	"30.48683241811176"	"2.0889829546710095"	"2055.3019336186235"	"0.0010176327429777356"	"134912.6234778373"	"2500000000"	"381164.90384904406"	"15677460480"	"96931840"	"12.013455043070376"	"19597.94966026214"	"77.736683158619812"
"10/06/2023 10:50:05.743"	"25.937263618688227"	"1.705320088730639"	"2688.50041029361"	"0.00063166675409219127"	"126360.27259259259"	"2500000000"	"491364.27535775799"	"15698296832"	"81379328"	"14.936113390520056"	"24354.826494582001"	"72.268555667377086"
"10/06/2023 10:50:06.743"	"41.105729114744975"	"1.4234521033264644"	"2102.473835337853"	"0.00067984706583206021"	"134277.50143266475"	"2500000000"	"404998.30996413011"	"15712608256"	"62660608"	"12.048560660961908"	"18403.172362897567"	"92.318498108046583"
"10/06/2023 10:50:07.743"	"29.256936798717177"	"1.7695147318075797"	"2602.894084914105"	"0.00067986938550484641"	"132370.19439108722"	"2500000000"	"544393.84791878506"	"15655063552"	"118591488"	"14.999389655670987"	"21154.139211047983"	"80.600991076234322"
