"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\WS-AN-B3_01\Disco físico(_Total)\% de tiempo inactivo"	"\\WS-AN-B3_01\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\WS-AN-B3_01\Disco físico(_Total)\Transferencias de disco/s"	"\\WS-AN-B3_01\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\WS-AN-B3_01\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\WS-AN-B3_01\Interfaz de red(Realtek Gaming 2.5GbE Family Controller)\Ancho de banda actual"	"\\WS-AN-B3_01\Interfaz de red(Realtek Gaming 2.5GbE Family Controller)\Total de bytes/s"	"\\WS-AN-B3_01\Memoria\Bytes disponibles"	"\\WS-AN-B3_01\Memoria\Bytes de caché"	"\\WS-AN-B3_01\Memoria\Páginas/s"	"\\WS-AN-B3_01\Memoria\Errores de página/s"	"\\WS-AN-B3_01\Procesador(_Total)\% de tiempo de procesador"
"10/06/2023 10:09:32.589"	" "	" "	" "	" "	" "	"2500000000"	" "	"15762472960"	"48472064"	" "	" "	" "
"10/06/2023 10:09:33.602"	"98.981926965943416"	"9.8685869357869799e-005"	"1.9903801431812758"	"5.0172740399525137e-005"	"4096"	"2500000000"	"0"	"15762325504"	"48476160"	"0"	"45.778743293169342"	"1.4426295126210853"
"10/06/2023 10:09:34.599"	"98.71990216906859"	"0.00010033530050723508"	"2.0067283238094031"	"4.9975209925511261e-005"	"4096"	"2500000000"	"0"	"15760068608"	"48476160"	"0"	"1449.8612139522936"	"1.2324385631904744"
"10/06/2023 10:09:35.590"	"97.199135227376161"	"0.0013117292203424582"	"17.153942992315447"	"7.6455912883018851e-005"	"4216.4705882352937"	"2500000000"	"0"	"15751872512"	"46764032"	"0"	"3276.4031115322505"	"1.1998790787463354"
"10/06/2023 10:09:36.602"	"99.839014283936748"	"0.00019766187741820777"	"1.9765863318495462"	"0.0001001479503250364"	"4096"	"2500000000"	"0"	"15751872512"	"46764032"	"0"	"18.777570152570689"	"0.010891169445748083"
"10/06/2023 10:09:37.601"	"93.895651613401739"	"0.055850947234066917"	"86.030520594524802"	"0.00064883707608409896"	"85968.372093023252"	"2500000000"	"333764.40784047468"	"15673032704"	"48816128"	"0"	"19231.822772438831"	"6.1644031685703649"
"10/06/2023 10:09:38.586"	"28.593877050391757"	"1.910660132567918"	"2723.9391364683283"	"0.00070186557508771603"	"138171.22388059701"	"2500000000"	"175954.27147345192"	"15658737664"	"85057536"	"35.573832006116227"	"22906.498626338325"	"85.980284953475277"
"10/06/2023 10:09:39.595"	"85.928780903491912"	"0.37835200718165779"	"511.86788370959624"	"0.00073907192167468156"	"129772.68858800773"	"2500000000"	"134614.32290269158"	"15744585728"	"46899200"	"20.791538796714743"	"2803.887517728388"	"13.874002741442993"
"10/06/2023 10:09:40.596"	"75.643305567457276"	"0.31737191258573616"	"602.98594524424868"	"0.00052636793841535749"	"104084.5903814262"	"2500000000"	"80166.131440034704"	"15731314688"	"58216448"	"12.999696995315476"	"5863.8633215792279"	"20.05915476480331"
"10/06/2023 10:09:41.596"	"38.577180008141404"	"1.5521865351642794"	"2249.9226694772974"	"0.00068991108714408034"	"134705.60711111111"	"2500000000"	"543311.32622537774"	"15655399424"	"94035968"	"44.998453389545944"	"31010.934144813309"	"83.204357761447639"
"10/06/2023 10:09:42.597"	"9.602670061340298"	"2.8650294812951067"	"3724.3495203635966"	"0.00076928436346792933"	"145599.57116054677"	"2500000000"	"695112.7541954628"	"15703691264"	"83456000"	"40.926917806193366"	"41266.311758732532"	"59.448183862583193"
"10/06/2023 10:09:43.582"	"22.377359272515402"	"1.9293488970592716"	"2836.9372769910096"	"0.00068005732185836729"	"130966.41031149302"	"2500000000"	"529681.48132141703"	"15636205568"	"144359424"	"23.361817891440467"	"33815.723532253738"	"69.712137569056964"
"10/06/2023 10:09:44.582"	"29.16694622073069"	"1.9970909045822902"	"2279.8063575708975"	"0.00087600883924613088"	"134501.72631578948"	"2500000000"	"538672.24620082404"	"15668424704"	"102928384"	"20.998216451310899"	"26943.711452239215"	"82.163327499610801"
"10/06/2023 10:09:45.582"	"24.103248680044722"	"1.9256606224596491"	"2890.0748218991348"	"0.00066581398184644965"	"136299.24922226064"	"2500000000"	"573123.91483678576"	"15686803456"	"82644992"	"39.959555090205804"	"35471.098064698439"	"76.04836885188459"
"10/06/2023 10:09:46.582"	"27.397131520329822"	"1.9773929669563597"	"2786.7493870732342"	"0.00071008978249437204"	"140239.09802513465"	"2500000000"	"547011.3874084563"	"15713722368"	"62898176"	"44.0276384313186"	"32183.203065147729"	"85.418196714803969"
"10/06/2023 10:09:47.583"	"17.338130949483645"	"2.3497466973060304"	"3236.5831608785184"	"0.00072598081595142512"	"141126.62341674391"	"2500000000"	"638595.75533628988"	"15649185792"	"138838016"	"31.995879254900398"	"40225.819321996809"	"73.83095102347967"
"10/06/2023 10:09:48.590"	"16.218096676332348"	"2.2566379806186796"	"3259.6344017040387"	"0.00069232650721026776"	"136616.53593179051"	"2500000000"	"616334.92833827937"	"15666892800"	"114831360"	"32.755156898974811"	"41967.296631683457"	"66.656873609514093"
"10/06/2023 10:09:49.592"	"16.702841180240931"	"2.1253441903464965"	"2740.6716229208409"	"0.00077439059497298995"	"135020.49036013096"	"2500000000"	"572893.08743742981"	"15698067456"	"63709184"	"62.809135046930876"	"38838.975778147396"	"50.211156659272028"
"10/06/2023 10:09:50.592"	"27.237148270576071"	"2.0006905277017495"	"2767.8654692990726"	"0.00072339116010108721"	"139468.35574837311"	"2500000000"	"535262.75316667126"	"15708295168"	"55652352"	"47.031698140656694"	"29929.171482742575"	"82.684112973371683"
"10/06/2023 10:09:51.592"	"17.248201012634382"	"2.4246471093064992"	"3225.6681051690434"	"0.00075214029047557121"	"142313.13151364765"	"2500000000"	"699731.85567992367"	"15644332032"	"132648960"	"37.019143886865571"	"36283.763596140001"	"79.950001214873296"
"10/06/2023 10:09:52.595"	"27.047314263481898"	"1.9113501851854067"	"2703.7679524925807"	"0.00070692960340017089"	"135170.4533726502"	"2500000000"	"564767.59439946024"	"15687593984"	"89321472"	"45.843466942373283"	"33059.119248095791"	"75.474673389229778"
"10/06/2023 10:09:53.595"	"17.508166894926099"	"2.4182468095590393"	"3195.680590383281"	"0.00075672713206328024"	"141702.88861076345"	"2500000000"	"630033.02793433785"	"15705792512"	"76201984"	"68.993104110277343"	"38115.190370719742"	"78.517869179096948"
"10/06/2023 10:09:54.596"	"21.707727200962061"	"1.9416967043550539"	"2868.4968453990778"	"0.00067685603576763678"	"133170.6824677588"	"2500000000"	"655996.93350591836"	"15629410304"	"140787712"	"55.990178927273739"	"38058.324301190623"	"71.877944379223507"
"10/06/2023 10:09:55.596"	"28.151371604603188"	"2.2077233327984973"	"2262.4315442489424"	"0.00097587264068800983"	"137939.08970393284"	"2500000000"	"460580.27516982361"	"15675138048"	"98078720"	"42.989198587142965"	"27772.022036098708"	"77.220521910034577"
"10/06/2023 10:09:56.598"	"19.772086303261307"	"2.1459995991713283"	"3006.6604963912364"	"0.00071373593111973173"	"134346.82946250829"	"2500000000"	"562536.8017650902"	"15695839232"	"82698240"	"72.822234982269492"	"36049.999010811713"	"73.501713298164546"
"10/06/2023 10:09:57.583"	"24.855829585913256"	"1.9458041338281746"	"2936.6403769791505"	"0.00066260808342623529"	"137736.67796610171"	"2500000000"	"603452.67911224894"	"15720669184"	"59518976"	"33.520972826119667"	"35642.95198471858"	"85.980296346091478"
"10/06/2023 10:09:58.583"	"11.818767302570341"	"2.3475551499978553"	"3445.6011618187763"	"0.00068131172428210812"	"135324.89843296577"	"2500000000"	"651454.59226923599"	"15649345536"	"136196096"	"89.989583448546099"	"42618.066836970895"	"54.952618441896519"
"10/06/2023 10:09:59.585"	"23.23005484347641"	"1.9726096807189049"	"2891.5405540658485"	"0.00068220075704266195"	"135095.9420489824"	"2500000000"	"544944.1813431792"	"15686148096"	"99012608"	"60.843040289070977"	"36755.180895938778"	"75.32408619557232"
