"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_14\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_14\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_14\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_14\Memoria\Bytes disponibles"	"\\GI-AN-B3_14\Memoria\Bytes de caché"	"\\GI-AN-B3_14\Memoria\Páginas/s"	"\\GI-AN-B3_14\Memoria\Errores de página/s"	"\\GI-AN-B3_14\Procesador(_Total)\% de tiempo de procesador"
"10/07/2022 10:40:15.796"	" "	" "	" "	" "	" "	"1000000000"	"100000"	" "	" "	"15777812480"	"84451328"	" "	" "	" "
"10/07/2022 10:40:16.817"	"56.367627206422156"	"2.1630360776318995"	"1087.2300814703301"	"0.0020188299080572693"	"117919.12248628885"	"1000000000"	"100000"	"83732.617261609863"	"0"	"15742799872"	"134852608"	"6.9566824225706672"	"31974.900037684092"	"60.21310302734949"
"10/07/2022 10:40:17.816"	"57.604038501227542"	"2.2046249659157331"	"1107.0844119919095"	"0.0019870036369768799"	"118547.40794223826"	"1000000000"	"100000"	"105398.83238572073"	"0"	"15804960768"	"99799040"	"65.945461364139021"	"32545.084356859639"	"59.319181849415578"
"10/07/2022 10:40:18.815"	"61.73759947990203"	"1.7186385762758778"	"975.46037099494094"	"0.0017656378896541338"	"115867.91769547325"	"1000000000"	"100000"	"225861.22540753233"	"0"	"15898386432"	"68599808"	"25.089001311598278"	"27127.23177815252"	"47.581873920906368"
"10/07/2022 10:40:19.800"	"98.261361111441005"	"0.03826716919478669"	"53.799013708051334"	"0.00071131991700125658"	"56648.452830188682"	"1000000000"	"100000"	"7373.5101051940546"	"0"	"15919362048"	"47828992"	"5.0753786517029562"	"944.02042921674979"	"3.2535924700767493"
"10/07/2022 10:40:20.814"	"85.255730726518181"	"0.39747570894173495"	"395.20628033222783"	"0.0010057352339658285"	"75004.807980049882"	"1000000000"	"100000"	"70271.815960719468"	"0"	"15908823040"	"58404864"	"1.9711036425547521"	"8366.3494108236464"	"20.69334625860343"
"10/07/2022 10:40:21.813"	"67.572886871178525"	"1.4056442516121239"	"820.58775704944082"	"0.0017093790982983096"	"91015.015834348349"	"1000000000"	"100000"	"170780.20425823357"	"0"	"15888146432"	"79327232"	"3.997991508158055"	"22388.75244568511"	"35.052554909167974"
"10/07/2022 10:40:22.809"	"56.752532456907325"	"2.1786507683952592"	"1096.5366018956886"	"0.0019911006826868719"	"116484.22752293578"	"1000000000"	"100000"	"394525.821387009"	"0"	"15859093504"	"73838592"	"11.065965707204198"	"43722.636506046256"	"56.865917060091334"
"10/07/2022 10:40:23.806"	"56.899215533425632"	"2.0548945969628867"	"1092.8258820279825"	"0.0018803489267816254"	"119995.12213039486"	"1000000000"	"100000"	"355596.91179832845"	"0"	"15853486080"	"53460992"	"8.0281056530981267"	"38896.171889260426"	"66.288218309946785"
"10/07/2022 10:40:24.811"	"56.166836188149347"	"1.9833416801282768"	"968.47997310331641"	"0.0020476386943373555"	"117034.57905544149"	"1000000000"	"100000"	"267242.80128448247"	"0"	"15788171264"	"103518208"	"5.9659957275358302"	"33334.006794985195"	"53.384907111906855"
"10/07/2022 10:40:25.802"	"56.402151427890487"	"2.7163881788358535"	"1128.1878125600376"	"0.0024048258312983966"	"114051.08847184987"	"1000000000"	"100000"	"303872.69913312799"	"0"	"15813226496"	"92876800"	"8.0656858806794478"	"33609.713064791256"	"60.568965724349489"
"10/07/2022 10:40:26.804"	"56.69611957647205"	"2.2112634228549579"	"1115.1539375622883"	"0.0019855735477617752"	"117992.14336917562"	"1000000000"	"100000"	"226192.38881930991"	"0"	"15840772096"	"70406144"	"8.9931769158249075"	"33870.302748755668"	"51.663851236726835"
"10/07/2022 10:40:27.811"	"57.814782856331185"	"1.9622979522479373"	"1032.1709506640907"	"0.001900865117856564"	"118854.89230769231"	"1000000000"	"100000"	"276770.68558816827"	"0"	"15856615424"	"52281344"	"6.9473044756236879"	"33679.539625755693"	"52.695755077740017"
"10/07/2022 10:40:28.809"	"55.435567391878095"	"2.3115443804793432"	"1002.4102026660476"	"0.0023061001696398553"	"125001.728"	"1000000000"	"100000"	"281483.8017800448"	"0"	"15808200704"	"97882112"	"12.028922431992569"	"32604.394251915863"	"56.929806773894555"
"10/07/2022 10:40:29.807"	"58.001058574453069"	"2.1094301340860975"	"1039.2822693012597"	"0.0020272639303538786"	"122516.9633911368"	"1000000000"	"100000"	"290733.70804272959"	"0"	"15834447872"	"83574784"	"8.0098826150386113"	"34281.296357038373"	"51.444412811958685"
"10/07/2022 10:40:30.814"	"57.237301276872557"	"2.274509243598422"	"1037.1618742638022"	"0.0021956895870789066"	"111906.32950191571"	"1000000000"	"100000"	"250176.55761336809"	"0"	"15846756352"	"66117632"	"6.9541504979373716"	"31826.166478845949"	"51.163241358740208"
