"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_14\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_14\Disco físico(_Total)\Longitud promedio de la cola de disco"	"\\GI-AN-B3_14\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_14\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_14\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_14\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_14\Memoria\Bytes disponibles"	"\\GI-AN-B3_14\Memoria\Bytes de caché"	"\\GI-AN-B3_14\Memoria\Páginas/s"	"\\GI-AN-B3_14\Memoria\Errores de página/s"	"\\GI-AN-B3_14\Procesador(_Total)\% de tiempo de procesador"
"10/07/2022 11:00:56.894"	"56.820158515294892"	"2.5148529021076333"	"1101.6173052259578"	"0.0022800179084988639"	"118020.58781362008"	"1000000000"	"100000"	"283155.13193429785"	"0"	"15892295680"	"60268544"	"7.8968982453473675"	"36316.847918071871"	"57.531897961313661"
"10/07/2022 11:00:57.887"	"56.486521261907171"	"2.0819619876570332"	"1063.4848376074679"	"0.0019600946843166263"	"123481.78199052133"	"1000000000"	"100000"	"274074.65926769591"	"0"	"15847526400"	"110358528"	"9.0723825009167864"	"34645.412686001007"	"60.671869943975601"
"10/07/2022 11:00:58.872"	"56.241142197792961"	"2.0896239509488699"	"1106.7695257366463"	"0.0018880733544687982"	"121741.3871559633"	"1000000000"	"100000"	"308094.17441850237"	"0"	"15864545280"	"95621120"	"8.1230790879753858"	"36797.548268528495"	"65.096781674505635"
"10/07/2022 11:00:59.876"	"56.977283129811241"	"1.9485383769780484"	"1020.4582426340573"	"0.0019094728073776014"	"123372"	"1000000000"	"100000"	"291267.08421933302"	"0"	"15882547200"	"71385088"	"7.972330020578573"	"34472.355008981751"	"61.072582033086988"
"10/07/2022 11:01:00.894"	"57.020602769861249"	"2.0536848385616464"	"911.68514595923386"	"0.0022525861526921532"	"122262.06896551725"	"1000000000"	"100000"	"295631.59212537133"	"0"	"15892692992"	"53800960"	"6.8769353682269792"	"30313.531103144527"	"50.1106567124911"
"10/07/2022 11:01:01.891"	"56.666847882889648"	"2.2791116339410897"	"1118.4513058904811"	"0.0020378476307646642"	"111212.82869955157"	"1000000000"	"100000"	"244943.84527604017"	"0"	"15842197504"	"107962368"	"8.0247627328465008"	"33509.402981683779"	"67.087690129085459"
"10/07/2022 11:01:02.892"	"56.638201955503185"	"2.5105525781739484"	"1193.0637351064984"	"0.0021041002667876894"	"112946.77154811716"	"1000000000"	"100000"	"286790.55756631994"	"0"	"15864135680"	"90845184"	"7.9870375571983159"	"36502.758395785604"	"62.557380813902697"
"10/07/2022 11:01:03.890"	"56.316869709557203"	"2.1784537115396345"	"1084.7908212153677"	"0.0020082179485129675"	"119526.23453370268"	"1000000000"	"100000"	"284044.91405075631"	"0"	"15885389824"	"67522560"	"9.0148821707648281"	"35858.196314578898"	"52.265881332217248"
"10/07/2022 11:01:04.875"	"55.48162970938678"	"1.9962010015541358"	"992.39017351776727"	"0.0020114637567427984"	"118109.01944728762"	"1000000000"	"100000"	"265210.94117210031"	"0"	"15841136640"	"113127424"	"7.110267363996285"	"33367.468986753993"	"50.004824931181247"
"10/07/2022 11:01:05.884"	"56.846975021233973"	"2.3888715739152433"	"1159.8376067861393"	"0.0020526404681961551"	"111415.38671209539"	"1000000000"	"100000"	"232659.07700011568"	"0"	"15849660416"	"105418752"	"6.9155564288781726"	"34347.592908972489"	"65.923537076381237"
