
HORA INICIO DE MEDICION:  Fri Oct  7 10:05:58 2022

HORA FIN DE MEDICION: Fri Oct  7 10:10:58 2022
 

Parametros del experimento: 
Nº Usuarios: 5; Tpo. Reflex (seg): 2.000000; IP servidor: 192.168.203.244; Transitorio (seg): 60; Medicion (seg): 300 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
1;44;0.614669;165878.703125;165916.703125
1;45;8.607215;166534.984375;166573.437500
1;46;1.021875;175193.250000;175230.171875
1;47;0.773441;176256.203125;176302.828125
1;48;4.199766;177084.421875;177108.031250
1;49;0.834291;181319.234375;181363.640625
1;50;3.005014;182212.484375;182250.500000
1;51;3.223275;185270.937500;185324.000000
1;52;3.183304;188550.765625;188577.437500
1;53;5.331370;191765.546875;191796.984375
1;54;2.487449;197138.312500;197164.078125
1;55;2.216791;199654.203125;199696.687500
1;56;3.581384;201913.515625;201941.109375
1;57;4.572899;205523.281250;205573.750000
1;58;1.521048;210156.281250;210202.250000
1;59;0.340171;211734.562500;211790.328125
1;60;0.341691;212140.859375;212183.156250
1;61;2.301781;212531.531250;212567.484375
1;62;1.750925;214875.531250;214913.703125
1;63;2.781336;216672.609375;216709.812500
1;64;0.527379;219501.031250;219546.031250
1;65;1.755912;220079.234375;220123.359375
1;66;1.031257;221891.921875;221934.953125
1;67;0.077219;222970.171875;223023.484375
1;68;0.454667;223110.812500;223148.046875
1;69;6.927508;223610.843750;223653.312500
1;70;6.902326;230586.484375;230634.546875
1;71;0.834105;237540.500000;237583.546875
1;72;3.580287;238431.203125;238468.546875
1;73;3.805687;242063.968750;242103.203125
1;74;3.685762;245918.500000;245956.437500
1;75;2.153455;249651.406250;249682.828125
1;76;1.684651;251837.828125;251875.796875
1;77;0.105586;253562.859375;253605.828125
1;78;1.664207;253720.718750;253751.296875
1;79;3.882868;255429.265625;255509.718750
1;80;3.814299;259398.109375;259453.390625
1;81;2.156324;263272.437500;263322.437500
1;82;0.317079;265484.531250;265516.125000
1;83;1.717226;265843.812500;265867.093750
1;84;0.549831;267590.593750;267624.812500
1;85;0.037397;268174.187500;268200.468750
1;86;8.317705;268252.312500;268287.375000
