
HORA INICIO DE MEDICION:  Fri Oct  7 10:13:17 2022

HORA FIN DE MEDICION: Fri Oct  7 10:18:17 2022
 

Parametros del experimento: 
Nº Usuarios: 50; Tpo. Reflex (seg): 2.000000; IP servidor: 192.168.203.244; Transitorio (seg): 60; Medicion (seg): 300 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
0;0;0.158662;60138.148438;60165.984375
0;1;7.236784;60325.640625;60368.492188
0;2;0.015810;67614.945313;67637.687500
0;3;0.697621;67661.937500;67714.070313
0;4;0.127194;68411.968750;68462.109375
0;5;7.967436;68599.523438;68636.695313
0;6;2.791909;76611.164063;76637.734375
0;7;2.913358;79444.406250;79490.984375
0;8;1.327059;82413.484375;82456.171875
0;9;0.747640;83788.632813;83840.210938
0;10;1.784309;84601.218750;84634.085938
0;11;4.124451;86433.062500;86470.671875
0;12;8.713845;90599.640625;90640.171875
0;13;0.750747;99359.539063;99403.085938
0;14;0.357028;100160.859375;100249.679688
0;15;0.266235;100613.984375;100645.195313
0;16;0.479879;100913.031250;100935.203125
0;17;0.153712;101428.703125;101464.492188
0;18;0.638213;101622.835938;101658.421875
0;19;2.716200;102310.414063;102353.257813
0;20;2.045189;105082.945313;105141.492188
0;21;0.007399;107193.250000;107232.617188
0;22;0.773710;107240.054688;107265.257813
0;23;5.145463;108052.710938;108113.234375
0;24;1.961923;113267.484375;113313.382813
0;25;7.301530;115289.585938;115325.476563
0;26;0.253307;122634.609375;122675.390625
0;27;6.190710;122933.593750;122982.679688
0;28;1.817653;129186.226563;129219.273438
0;29;3.630266;131045.773438;131073.578125
0;30;0.625405;134710.687500;134749.437500
0;31;0.124269;135381.937500;135414.125000
0;32;0.722255;135553.828125;135577.984375
0;33;1.803466;136303.890625;136337.500000
0;34;1.560212;138149.125000;138191.890625
0;35;0.209182;139763.953125;139822.156250
0;36;0.302045;140045.203125;140101.281250
0;37;2.000382;140405.093750;140438.359375
0;38;1.568084;142446.109375;142475.765625
0;39;1.214165;144058.593750;144100.093750
0;40;3.971578;145321.671875;145357.937500
0;41;1.293682;149341.343750;149397.265625
0;42;3.582848;150699.046875;150721.281250
0;43;1.581902;154310.859375;154363.062500
0;44;1.095447;155956.015625;155999.062500
0;45;0.320157;157097.484375;157128.000000
0;46;0.505491;157448.375000;157495.828125
0;47;3.300922;158010.890625;158032.640625
0;48;1.032177;161338.921875;161365.078125
0;49;2.581286;162401.625000;162470.468750
0;50;1.284147;165059.296875;165163.718750
0;51;1.299518;166454.031250;166510.500000
0;52;0.069936;167818.609375;167852.218750
0;53;0.436970;167928.031250;167971.390625
0;54;0.218011;168412.437500;168444.421875
0;55;0.087076;168678.093750;168711.203125
0;56;0.518184;168803.125000;168837.578125
0;57;0.460959;169365.687500;169396.218750
0;58;1.524184;169865.718750;169898.718750
0;59;2.271527;171429.218750;171521.000000
0;60;2.002873;173804.593750;173851.859375
0;61;3.012707;175867.843750;175911.953125
0;62;0.671919;178930.640625;178981.265625
0;63;1.537174;179656.500000;179698.296875
0;64;0.336484;181239.984375;181281.359375
0;65;1.940228;181630.625000;181668.578125
0;66;1.193882;183621.265625;183662.437500
0;67;0.465268;184859.078125;184881.265625
0;68;5.293986;185351.187500;185385.578125
0;69;0.202214;190682.656250;190709.781250
0;70;0.309583;190914.578125;190964.109375
0;71;0.512419;191275.875000;191297.796875
0;72;0.437502;191823.000000;191886.187500
0;73;1.221121;192338.250000;192363.843750
0;74;0.396823;193598.437500;193622.078125
0;75;5.545116;194026.750000;194073.515625
0;76;0.135210;199621.812500;199663.171875
0;77;1.159367;199809.343750;199850.921875
0;78;2.175794;201022.781250;201051.593750
0;79;1.775985;203234.796875;203275.718750
0;80;1.945064;205064.265625;205086.109375
0;81;3.320733;207046.515625;207125.109375
0;82;2.615073;210448.875000;210489.015625
0;83;7.392892;213106.109375;213132.468750
0;84;0.887134;220537.328125;220573.281250
0;85;5.951999;221474.937500;221508.015625
0;86;0.340243;227461.484375;227488.390625
0;87;1.370548;227836.531250;227861.421875
0;88;0.984282;229242.937500;229280.500000
0;89;0.176316;230274.296875;230343.125000
0;90;0.107904;230524.359375;230595.031250
0;91;6.137480;230711.843750;230761.515625
0;92;1.092283;236908.703125;236950.406250
0;93;0.572619;238049.921875;238074.000000
0;94;0.867919;238659.375000;238701.875000
0;95;5.861899;239570.515625;239595.390625
0;96;6.071603;245469.156250;245514.593750
0;97;1.676731;251592.156250;251637.546875
0;98;0.802039;253326.687500;253364.234375
0;99;0.445341;254172.921875;254202.765625
0;100;2.148803;254659.890625;254768.187500
0;101;6.620879;256925.890625;256973.328125
0;102;3.927601;263605.500000;263639.000000
0;103;2.215312;267567.718750;267610.062500
0;104;1.187241;269837.781250;269876.437500
0;105;4.217286;271072.500000;271156.343750
0;106;1.954449;275385.375000;275410.250000
0;107;3.008307;277369.968750;277411.250000
0;108;0.301903;280420.468750;280464.156250
0;109;0.212370;280779.843750;280826.750000
0;110;0.020121;281045.531250;281067.531250
0;111;1.864544;281092.375000;281126.000000
0;112;0.579784;282995.218750;283039.000000
0;113;0.692523;283620.250000;283664.468750
0;114;4.595853;284370.343750;284404.906250
0;115;1.046546;289008.312500;289035.000000
0;116;3.717620;290093.937500;290152.843750
0;117;0.757599;293876.187500;293913.531250
0;118;0.144899;294686.062500;294717.250000
0;119;0.615998;294873.562500;294923.187500
0;120;4.878600;295545.531250;295588.156250
0;121;5.641135;300476.625000;300511.000000
0;122;1.139091;306162.031250;306196.562500
0;123;0.591646;307348.093750;307399.468750
0;124;0.655927;307999.968750;308027.187500
0;125;0.091863;308684.875000;308715.656250
0;126;3.564626;308810.750000;308850.750000
0;127;6.075419;312427.812500;312481.125000
0;128;1.238619;318557.406250;318621.281250
0;129;4.274403;319872.531250;319902.781250
0;130;1.784309;324182.500000;324246.093750
0;131;1.870134;326045.656250;326073.375000
0;132;1.316893;327957.906250;327997.593750
0;133;1.476114;329315.468750;329347.000000
0;134;1.728492;330828.656250;330852.406250
0;135;4.184870;332595.781250;332641.187500
0;136;0.198773;336829.000000;336859.812500
0;137;0.116037;337069.812500;337093.968750
0;138;6.927508;337211.531250;337243.343750
0;139;1.035555;344184.125000;344236.218750
0;140;0.975216;345274.031250;345308.156250
0;141;2.160094;346291.906250;346313.656250
